target_id,gene.index,RP/Rsum,FC:(class1/class2),pfp,P.value,direction
MGG_05434T0,3822,8479,0.921,1.106,0.772,up_in_Guy11M
MGG_03365T0,12106,8479,0.5389,1.106,0.772,up_in_Guy11M
MGG_17859T0,3408,8481,0.5797,1.106,0.7722,up_in_Guy11M
MGG_15886T0,12355,8482,0.6623,1.106,0.7722,up_in_Guy11M
MGG_07325T0,498,8482,0.7861,1.106,0.7722,up_in_Guy11M
MGG_12765T0,2909,8483,0.7556,1.106,0.7723,up_in_Guy11M
MGG_17049T0,6686,8485,0.6188,1.106,0.7725,up_in_Guy11M
MGG_09146T0,6837,8486,0.966,1.106,0.7726,up_in_Guy11M
MGG_05275T0,9022,8487,0.7634,1.106,0.7727,up_in_Guy11M
MGG_16571T0,8165,8489,0.77,1.106,0.7728,up_in_Guy11M
MGG_06214T0,3552,8490,0.7527,1.106,0.7729,up_in_Guy11M
MGG_01303T0,1907,8491,0.7783,1.106,0.773,up_in_Guy11M
MGG_02504T0,8102,8494,0.6509,1.106,0.7733,up_in_Guy11M
MGG_04647T0,5275,8495,0.757,1.106,0.7734,up_in_Guy11M
MGG_06181T0,11081,9651,0.5429,1.106,0.8639,up_in_Guy11M
MGG_05206T0,9448,9652,0.6366,1.106,0.864,up_in_Guy11M
MGG_17514T0,7161,9653,0.6779,1.106,0.864,up_in_Guy11M
MGG_04689T0,11560,9653,0.6199,1.106,0.8641,up_in_Guy11M
MGG_03222T0,10952,9654,0.552,1.106,0.8641,up_in_Guy11M
MGG_03567T0,4803,9655,0.5477,1.106,0.8642,up_in_Guy11M
MGG_02506T0,8419,9655,0.6698,1.106,0.8642,up_in_Guy11M
MGG_04987T0,6231,9656,0.6102,1.106,0.8643,up_in_Guy11M
MGG_07084T0,10824,9657,0.5378,1.106,0.8643,up_in_Guy11M
MGG_02529T0,4263,9658,0.6804,1.106,0.8644,up_in_Guy11M
MGG_08112T0,1176,9661,0.6111,1.106,0.8646,up_in_Guy11M
MGG_15667T0,7829,9661,0.5726,1.106,0.8646,up_in_Guy11M
MGG_07842T0,10597,9661,0.8908,1.106,0.8646,up_in_Guy11M
MGG_06505T0,11139,9662,0.6358,1.106,0.8647,up_in_Guy11M
MGG_17743T0,3329,9662,0.6677,1.106,0.8647,up_in_Guy11M
MGG_05698T0,3549,9663,0.6681,1.106,0.8647,up_in_Guy11M
MGG_08884T0,2145,9663,0.6682,1.106,0.8648,up_in_Guy11M
MGG_13894T0,6903,9663,0.7228,1.106,0.8648,up_in_Guy11M
MGG_16260T0,2325,9666,0.4371,1.106,0.8649,up_in_Guy11M
MGG_16279T0,7989,9666,0.6554,1.106,0.8649,up_in_Guy11M
MGG_01633T0,2648,9666,0.6687,1.106,0.865,up_in_Guy11M
MGG_03531T0,9492,9667,0.613,1.106,0.865,up_in_Guy11M
MGG_02887T0,9370,9669,0.5702,1.106,0.8651,up_in_Guy11M
MGG_07174T0,9962,9671,0.6143,1.106,0.8653,up_in_Guy11M
MGG_02473T0,7878,9672,0.702,1.106,0.8654,up_in_Guy11M
MGG_03329T0,5444,9674,0.5436,1.106,0.8655,up_in_Guy11M
MGG_04487T0,2687,9675,0.6848,1.106,0.8656,up_in_Guy11M
MGG_09234T0,7995,9676,0.5786,1.106,0.8657,up_in_Guy11M
MGG_05964T0,11459,9677,0.6823,1.106,0.8657,up_in_Guy11M
MGG_12630T0,5238,9677,0.6846,1.106,0.8657,up_in_Guy11M
MGG_12101T0,6091,9677,0.6499,1.106,0.8658,up_in_Guy11M
MGG_09885T0,6343,9678,0.7015,1.106,0.8658,up_in_Guy11M
MGG_04430T0,5516,9681,0.5694,1.106,0.866,up_in_Guy11M
MGG_08767T0,8204,9682,0.3533,1.106,0.8661,up_in_Guy11M
MGG_06620T0,11192,9690,0.4179,1.106,0.8666,up_in_Guy11M
MGG_06994T0,3131,9691,0.6237,1.106,0.8667,up_in_Guy11M
MGG_16935T0,41,9691,0.6947,1.106,0.8667,up_in_Guy11M
MGG_05996T0,8391,9694,0.6714,1.106,0.8669,up_in_Guy11M
MGG_16256T0,8570,9696,0.3551,1.106,0.8671,up_in_Guy11M
MGG_12405T0,7491,9696,0.642,1.106,0.8671,up_in_Guy11M
MGG_08535T0,9839,9697,0.4444,1.106,0.8671,up_in_Guy11M
MGG_00912T0,5836,9698,0.6699,1.106,0.8672,up_in_Guy11M
MGG_05706T0,8377,9700,0.6648,1.106,0.8673,up_in_Guy11M
MGG_04912T0,6315,9701,0.5339,1.106,0.8674,up_in_Guy11M
MGG_08457T0,10527,9709,0.7015,1.106,0.868,up_in_Guy11M
MGG_15409T0,10621,9709,0.6005,1.106,0.868,up_in_Guy11M
MGG_03561T0,2258,9711,0.6417,1.106,0.8681,up_in_Guy11M
MGG_00671T0,344,9712,0.5793,1.106,0.8681,up_in_Guy11M
MGG_05240T0,9700,9712,0.6114,1.106,0.8681,up_in_Guy11M
MGG_11326T0,2064,9712,0.632,1.106,0.8681,up_in_Guy11M
MGG_02568T0,681,9712,0.6141,1.106,0.8681,up_in_Guy11M
MGG_15290T0,12469,9713,0.6326,1.106,0.8682,up_in_Guy11M
MGG_13817T0,7977,9715,0.67,1.106,0.8684,up_in_Guy11M
MGG_00810T0,6952,9716,0.7288,1.106,0.8684,up_in_Guy11M
MGG_02694T0,5892,9718,0.6392,1.106,0.8686,up_in_Guy11M
MGG_03705T0,6594,9721,0.5647,1.106,0.8687,up_in_Guy11M
MGG_00679T0,10721,9722,0.675,1.106,0.8688,up_in_Guy11M
MGG_07487T0,2523,9722,0.6146,1.106,0.8688,up_in_Guy11M
MGG_01838T0,12492,9722,0.5857,1.106,0.8688,up_in_Guy11M
MGG_10164T0,4784,9723,0.544,1.106,0.8689,up_in_Guy11M
MGG_15809T0,3079,9723,0.6548,1.106,0.8689,up_in_Guy11M
MGG_04947T0,10181,9724,0.3897,1.106,0.869,up_in_Guy11M
MGG_09889T0,1854,9726,0.6914,1.106,0.8691,up_in_Guy11M
MGG_06882T0,10198,9727,0.6373,1.106,0.8692,up_in_Guy11M
MGG_16395T0,1720,9727,0.6793,1.106,0.8692,up_in_Guy11M
MGG_13277T0,3424,9728,0.5972,1.106,0.8692,up_in_Guy11M
MGG_01315T0,11450,9728,0.6295,1.106,0.8693,up_in_Guy11M
MGG_05140T0,9393,9729,0.5288,1.106,0.8693,up_in_Guy11M
MGG_15852T0,2585,9730,0.7163,1.106,0.8694,up_in_Guy11M
MGG_13511T0,8468,9730,0.6174,1.106,0.8694,up_in_Guy11M
MGG_04741T0,7252,9746,0.5963,1.106,0.8705,up_in_Guy11M
MGG_07123T0,1864,9747,0.6935,1.106,0.8706,up_in_Guy11M
MGG_14754T0,4684,9750,0.6365,1.106,0.8708,up_in_Guy11M
MGG_04943T0,7562,9752,0.5597,1.106,0.8709,up_in_Guy11M
MGG_05113T1,1624,9754,0.5025,1.106,0.871,up_in_Guy11M
MGG_11712T0,6329,9757,0.5823,1.106,0.8712,up_in_Guy11M
MGG_18110T0,3837,9757,0.5219,1.106,0.8713,up_in_Guy11M
MGG_16319T0,9576,9758,0.6653,1.106,0.8713,up_in_Guy11M
MGG_15422T0,99,9758,0.5844,1.106,0.8713,up_in_Guy11M
MGG_04863T0,5505,9759,0.6583,1.106,0.8714,up_in_Guy11M
MGG_01505T0,9337,9760,0.6407,1.106,0.8714,up_in_Guy11M
MGG_00495T0,11384,9760,0.6149,1.106,0.8715,up_in_Guy11M
MGG_06892T0,3993,9761,0.6974,1.106,0.8715,up_in_Guy11M
MGG_15421T0,12570,9762,0.5615,1.106,0.8716,up_in_Guy11M
MGG_02371T0,1881,4158,1.278,1.107,0.3247,up_in_Guy11M
MGG_07166T0,11732,4159,1.229,1.107,0.3249,up_in_Guy11M
MGG_04404T0,7208,4160,1.291,1.107,0.3249,up_in_Guy11M
MGG_17788T0,5243,4160,0.9697,1.107,0.325,up_in_Guy11M
MGG_01121T0,12279,4163,1.258,1.107,0.3253,up_in_Guy11M
MGG_18001T0,324,4163,0.3716,1.107,0.3253,up_in_Guy11M
MGG_15270T0,12334,4164,1.336,1.107,0.3254,up_in_Guy11M
MGG_07339T0,8399,4164,1.252,1.107,0.3254,up_in_Guy11M
MGG_10803T0,6461,4164,1.279,1.107,0.3254,up_in_Guy11M
MGG_03709T0,6136,4165,1.214,1.107,0.3256,up_in_Guy11M
MGG_00984T0,7715,4168,1.245,1.107,0.3258,up_in_Guy11M
MGG_03045T0,10993,4168,1.254,1.107,0.3259,up_in_Guy11M
MGG_04923T0,10882,4169,1.319,1.107,0.3259,up_in_Guy11M
MGG_16773T0,2891,4169,0.9364,1.107,0.326,up_in_Guy11M
EFMOT00000000097,12830,4169,1.315,1.107,0.326,up_in_Guy11M
MGG_17679T0,8866,4170,1.374,1.107,0.326,up_in_Guy11M
MGG_04826T0,1161,4174,1.178,1.107,0.3265,up_in_Guy11M
MGG_09554T0,7014,4175,1.231,1.107,0.3266,up_in_Guy11M
MGG_07854T0,12515,4178,1.29,1.107,0.3269,up_in_Guy11M
MGG_03862T0,1392,4178,1.126,1.107,0.3269,up_in_Guy11M
MGG_10185T0,12188,4260,1.402,1.107,0.336,up_in_Guy11M
MGG_08661T0,7484,4261,1.247,1.107,0.336,up_in_Guy11M
MGG_07954T0,3206,4266,1.227,1.107,0.3366,up_in_Guy11M
MGG_12546T0,587,4266,0.6931,1.107,0.3366,up_in_Guy11M
MGG_14377T0,6880,6088,1,1.107,0.5366,up_in_Guy11M
MGG_15249T0,3082,6088,1.012,1.107,0.5367,up_in_Guy11M
MGG_08367T0,6716,6088,0.9192,1.107,0.5367,up_in_Guy11M
MGG_01252T0,824,6089,1.004,1.107,0.5367,up_in_Guy11M
MGG_09627T0,6919,6090,1,1.107,0.5368,up_in_Guy11M
MGG_02620T0,594,6091,0.7977,1.107,0.5369,up_in_Guy11M
MGG_10070T0,6927,6091,1,1.107,0.5369,up_in_Guy11M
MGG_05955T0,7004,6091,0.9487,1.107,0.537,up_in_Guy11M
MGG_04738T0,10680,6091,0.9809,1.107,0.537,up_in_Guy11M
MGG_04694T0,3097,6091,0.9954,1.107,0.537,up_in_Guy11M
MGG_13485T0,7794,6092,0.8859,1.107,0.537,up_in_Guy11M
MGG_16645T0,10394,8494,0.1976,1.107,0.7732,up_in_Guy11M
MGG_15594T0,4573,8498,0.6331,1.107,0.7736,up_in_Guy11M
MGG_02574T0,7500,8502,0.8457,1.107,0.7739,up_in_Guy11M
MGG_10453T0,275,8502,0.7,1.107,0.7739,up_in_Guy11M
MGG_11794T0,7375,8503,0.6042,1.107,0.774,up_in_Guy11M
MGG_11651T0,8021,8504,0.7198,1.107,0.7741,up_in_Guy11M
MGG_08567T0,4503,8504,0.6334,1.107,0.7741,up_in_Guy11M
MGG_10828T0,8486,8505,0.7465,1.107,0.7742,up_in_Guy11M
MGG_07543T0,7602,8507,0.7877,1.107,0.7744,up_in_Guy11M
MGG_04718T0,1448,8507,0.7793,1.107,0.7744,up_in_Guy11M
MGG_09176T0,11960,8508,0.7425,1.107,0.7744,up_in_Guy11M
MGG_06935T0,11856,8509,0.8498,1.107,0.7745,up_in_Guy11M
MGG_12100T0,7832,8509,0.8013,1.107,0.7745,up_in_Guy11M
MGG_09200T0,7773,8510,0.8241,1.107,0.7746,up_in_Guy11M
MGG_05065T0,11322,8510,0.8183,1.107,0.7746,up_in_Guy11M
MGG_05052T0,8230,8511,0.858,1.107,0.7747,up_in_Guy11M
MGG_03581T0,11867,8514,0.8484,1.107,0.775,up_in_Guy11M
MGG_06455T0,6208,8514,0.6061,1.107,0.775,up_in_Guy11M
MGG_01319T0,87,8515,0.7068,1.107,0.775,up_in_Guy11M
MGG_15558T0,5771,8519,0.6677,1.107,0.7754,up_in_Guy11M
MGG_15078T0,1360,8520,0.8786,1.107,0.7755,up_in_Guy11M
MGG_07731T0,1189,8522,0.7707,1.107,0.7756,up_in_Guy11M
MGG_17169T0,6772,8523,0.6904,1.107,0.7758,up_in_Guy11M
MGG_07965T0,6750,8524,0.6479,1.107,0.7758,up_in_Guy11M
MGG_04609T0,6336,8524,0.7563,1.107,0.7758,up_in_Guy11M
MGG_17709T0,6957,8524,0.7058,1.107,0.7758,up_in_Guy11M
MGG_09236T0,10909,8525,0.7546,1.107,0.7759,up_in_Guy11M
MGG_00273T0,9165,8526,0.7023,1.107,0.776,up_in_Guy11M
MGG_08449T0,1683,8528,0.7941,1.107,0.7761,up_in_Guy11M
MGG_12308T0,655,8528,0.7848,1.107,0.7762,up_in_Guy11M
MGG_01562T0,5271,8529,0.831,1.107,0.7763,up_in_Guy11M
MGG_07486T0,9453,8529,0.699,1.107,0.7763,up_in_Guy11M
MGG_04937T0,3418,8530,0.7601,1.107,0.7763,up_in_Guy11M
MGG_05186T0,882,8530,0.8078,1.107,0.7764,up_in_Guy11M
MGG_17326T0,4759,8531,0.6355,1.107,0.7764,up_in_Guy11M
MGG_11652T0,10259,8531,0.8657,1.107,0.7764,up_in_Guy11M
MGG_08168T0,2039,8531,0.7871,1.107,0.7765,up_in_Guy11M
MGG_15769T0,792,8535,0.8003,1.107,0.7767,up_in_Guy11M
MGG_14661T0,8596,8535,0.623,1.107,0.7768,up_in_Guy11M
MGG_10774T0,6662,8536,0.5848,1.107,0.7768,up_in_Guy11M
MGG_17464T0,4252,8536,0.474,1.107,0.7768,up_in_Guy11M
MGG_07283T0,1769,8538,0.7666,1.107,0.777,up_in_Guy11M
MGG_07052T0,1088,8539,0.7938,1.107,0.7771,up_in_Guy11M
MGG_06320T0,6563,8540,0.7966,1.107,0.7772,up_in_Guy11M
MGG_16929T0,9620,8540,0.6697,1.107,0.7772,up_in_Guy11M
MGG_16036T0,11755,8543,0.643,1.107,0.7774,up_in_Guy11M
MGG_03285T0,11910,8544,0.7404,1.107,0.7775,up_in_Guy11M
MGG_03122T0,7579,8546,0.7483,1.107,0.7777,up_in_Guy11M
MGG_16650T0,7615,8546,0.8603,1.107,0.7777,up_in_Guy11M
MGG_08638T0,7368,8547,0.7892,1.107,0.7778,up_in_Guy11M
MGG_06876T0,7570,8547,0.7644,1.107,0.7778,up_in_Guy11M
MGG_08339T0,3212,8548,0.9638,1.107,0.7779,up_in_Guy11M
MGG_12654T0,2737,8548,0.4115,1.107,0.7779,up_in_Guy11M
MGG_02373T0,11433,8550,0.781,1.107,0.7781,up_in_Guy11M
MGG_00627T0,8362,8552,0.7426,1.107,0.7783,up_in_Guy11M
MGG_10324T0,10807,8553,0.7757,1.107,0.7783,up_in_Guy11M
MGG_17126T0,5816,8553,0.661,1.107,0.7783,up_in_Guy11M
MGG_12139T0,3925,8555,0.7934,1.107,0.7784,up_in_Guy11M
MGG_04894T0,1926,8556,0.7114,1.107,0.7786,up_in_Guy11M
MGG_01486T0,4660,8558,0.7468,1.107,0.7787,up_in_Guy11M
MGG_17254T0,7187,8560,0.682,1.107,0.7789,up_in_Guy11M
MGG_00897T0,9918,8562,0.7543,1.107,0.7791,up_in_Guy11M
MGG_06087T0,1395,8562,0.7882,1.107,0.7791,up_in_Guy11M
MGG_07452T0,4112,8563,0.8446,1.107,0.7791,up_in_Guy11M
MGG_03722T0,507,8564,0.7734,1.107,0.7792,up_in_Guy11M
MGG_09888T0,3728,8566,0.7922,1.107,0.7794,up_in_Guy11M
MGG_16419T0,7158,8566,0.7951,1.107,0.7794,up_in_Guy11M
MGG_03882T0,10236,8567,0.5885,1.107,0.7795,up_in_Guy11M
MGG_00638T0,6061,8567,0.8879,1.107,0.7795,up_in_Guy11M
MGG_13719T0,8958,8568,0.7352,1.107,0.7795,up_in_Guy11M
MGG_06937T0,5131,8568,0.7553,1.107,0.7796,up_in_Guy11M
MGG_15046T0,12286,8570,0.7886,1.107,0.7798,up_in_Guy11M
MGG_04426T0,8296,8572,0.7242,1.107,0.7799,up_in_Guy11M
MGG_03841T0,469,8574,0.7828,1.107,0.7801,up_in_Guy11M
MGG_13974T0,6572,8574,0.6773,1.107,0.7801,up_in_Guy11M
MGG_00708T0,7464,8577,0.7601,1.107,0.7804,up_in_Guy11M
MGG_07952T0,9536,8578,0.3324,1.107,0.7804,up_in_Guy11M
MGG_15371T0,1870,8579,0.8527,1.107,0.7805,up_in_Guy11M
MGG_15896T0,3586,8580,0.4849,1.107,0.7806,up_in_Guy11M
MGG_04651T0,2833,8580,0.7525,1.107,0.7806,up_in_Guy11M
MGG_17102T0,6166,8582,0.799,1.107,0.7808,up_in_Guy11M
MGG_09822T0,7873,8582,0.7624,1.107,0.7808,up_in_Guy11M
MGG_04013T0,6833,8584,0.7853,1.107,0.7809,up_in_Guy11M
MGG_15135T0,11565,8584,0.6981,1.107,0.7809,up_in_Guy11M
MGG_10925T0,2653,8585,0.8844,1.107,0.781,up_in_Guy11M
MGG_08313T0,6484,9541,0.6077,1.107,0.8561,up_in_Guy11M
MGG_01763T0,600,9542,0.7396,1.107,0.8562,up_in_Guy11M
MGG_14642T0,9037,9543,0.6393,1.107,0.8563,up_in_Guy11M
MGG_07124T0,5397,9544,0.674,1.107,0.8563,up_in_Guy11M
MGG_17823T0,343,9551,0.6787,1.107,0.8568,up_in_Guy11M
MGG_04668T0,12549,9552,0.618,1.107,0.8569,up_in_Guy11M
MGG_15055T0,1611,9552,0.658,1.107,0.8569,up_in_Guy11M
MGG_08809T0,2786,9552,0.7803,1.107,0.8569,up_in_Guy11M
MGG_08847T0,6035,9638,0.5636,1.107,0.863,up_in_Guy11M
MGG_07258T0,1000,9639,0.5283,1.107,0.863,up_in_Guy11M
MGG_12767T0,10767,9640,0.7052,1.107,0.8631,up_in_Guy11M
MGG_03032T0,1741,9642,0.5822,1.107,0.8632,up_in_Guy11M
MGG_11165T0,7303,9642,0.7137,1.107,0.8633,up_in_Guy11M
MGG_10198T0,4221,9642,0.6428,1.107,0.8633,up_in_Guy11M
MGG_05627T0,142,9643,0.5946,1.107,0.8633,up_in_Guy11M
MGG_02482T0,653,9643,0.6528,1.107,0.8634,up_in_Guy11M
MGG_07517T0,6486,9644,0.63,1.107,0.8634,up_in_Guy11M
MGG_15079T0,7535,9645,0.6348,1.107,0.8635,up_in_Guy11M
MGG_13646T0,8858,9645,0.6437,1.107,0.8635,up_in_Guy11M
MGG_00397T0,5110,9646,0.5965,1.107,0.8635,up_in_Guy11M
MGG_09914T0,12558,9646,0.6849,1.107,0.8636,up_in_Guy11M
MGG_07078T0,10355,9646,0.5849,1.107,0.8636,up_in_Guy11M
MGG_04645T0,8621,9646,0.627,1.107,0.8636,up_in_Guy11M
MGG_07497T0,10059,9648,0.5666,1.107,0.8637,up_in_Guy11M
MGG_04752T0,2493,9649,0.6854,1.107,0.8637,up_in_Guy11M
MGG_02667T0,8400,9651,0.537,1.107,0.8639,up_in_Guy11M
MGG_08094T0,8527,9651,0.596,1.107,0.8639,up_in_Guy11M
MGG_00179T0,11595,9651,0.6624,1.107,0.8639,up_in_Guy11M
MGG_00593T0,4162,4180,1.283,1.108,0.3272,up_in_Guy11M
MGG_06790T0,2601,4180,1.219,1.108,0.3272,up_in_Guy11M
MGG_04606T0,10939,4181,1.232,1.108,0.3273,up_in_Guy11M
MGG_07680T0,4203,4182,1.241,1.108,0.3273,up_in_Guy11M
MGG_03495T0,3107,4185,1.242,1.108,0.3277,up_in_Guy11M
MGG_01769T1,5615,4185,0.5138,1.108,0.3277,up_in_Guy11M
MGG_16195T0,8054,4186,1.286,1.108,0.3278,up_in_Guy11M
MGG_09139T0,6483,4186,1.394,1.108,0.3278,up_in_Guy11M
MGG_00151T0,4053,4187,1.259,1.108,0.3279,up_in_Guy11M
MGG_02921T0,1716,4188,1.419,1.108,0.328,up_in_Guy11M
MGG_09184T0,7855,4189,1.229,1.108,0.3281,up_in_Guy11M
MGG_06834T0,10094,4189,1.426,1.108,0.3281,up_in_Guy11M
MGG_04803T0,1102,4190,1.215,1.108,0.3282,up_in_Guy11M
MGG_15784T0,9957,4192,0.9885,1.108,0.3284,up_in_Guy11M
MGG_04905T0,172,4192,1.363,1.108,0.3285,up_in_Guy11M
MGG_13766T0,12164,4192,1.356,1.108,0.3285,up_in_Guy11M
MGG_03128T0,1116,4193,1.243,1.108,0.3286,up_in_Guy11M
MGG_14864T0,11285,4194,1.341,1.108,0.3287,up_in_Guy11M
MGG_09641T0,8125,4194,1.247,1.108,0.3287,up_in_Guy11M
MGG_04867T0,2141,4195,0.6612,1.108,0.3288,up_in_Guy11M
MGG_07191T0,3291,4208,1.22,1.108,0.3302,up_in_Guy11M
MGG_01625T0,644,4208,1.327,1.108,0.3302,up_in_Guy11M
MGG_16844T0,1980,4210,0.4176,1.108,0.3305,up_in_Guy11M
MGG_17771T0,12055,4212,1.344,1.108,0.3306,up_in_Guy11M
MGG_15790T0,11718,4227,1.335,1.108,0.3323,up_in_Guy11M
MGG_10046T0,9518,4227,1.251,1.108,0.3323,up_in_Guy11M
MGG_16761T0,11608,4259,1.207,1.108,0.3358,up_in_Guy11M
MGG_05119T0,5157,4259,1.225,1.108,0.3358,up_in_Guy11M
MGG_09507T0,3944,4260,1.192,1.108,0.3359,up_in_Guy11M
MGG_06919T0,7591,4260,1.045,1.108,0.3359,up_in_Guy11M
MGG_05860T0,1582,4260,1.555,1.108,0.3359,up_in_Guy11M
MGG_13049T0,468,4260,1.439,1.108,0.3359,up_in_Guy11M
MGG_17010T0,4205,4263,0.8162,1.108,0.3362,up_in_Guy11M
MGG_07524T0,5767,4264,0.8955,1.108,0.3363,up_in_Guy11M
MGG_03115T0,6261,4265,1.181,1.108,0.3365,up_in_Guy11M
MGG_03294T0,5831,4265,1.185,1.108,0.3365,up_in_Guy11M
MGG_04018T1,9361,4266,1.178,1.108,0.3365,up_in_Guy11M
MGG_07059T0,6119,4270,1.211,1.108,0.337,up_in_Guy11M
MGG_15792T0,2055,4270,1.306,1.108,0.337,up_in_Guy11M
MGG_07912T0,6720,4271,1.165,1.108,0.3371,up_in_Guy11M
MGG_15703T0,8693,4271,1.058,1.108,0.3371,up_in_Guy11M
MGG_00342T0,7414,4273,1.348,1.108,0.3373,up_in_Guy11M
MGG_18064T0,277,4273,1.106,1.108,0.3373,up_in_Guy11M
MGG_01888T0,3535,4273,0.7021,1.108,0.3374,up_in_Guy11M
MGG_10318T0,7075,4274,1.26,1.108,0.3374,up_in_Guy11M
MGG_10440T0,7599,4274,1.167,1.108,0.3374,up_in_Guy11M
MGG_09857T0,2705,4275,1.2,1.108,0.3375,up_in_Guy11M
MGG_17051T0,6930,4276,1.294,1.108,0.3377,up_in_Guy11M
MGG_01674T0,6823,4277,1.187,1.108,0.3378,up_in_Guy11M
MGG_12722T0,11842,6075,1.02,1.108,0.5352,up_in_Guy11M
MGG_17814T0,6773,6076,1,1.108,0.5353,up_in_Guy11M
MGG_15461T0,6774,6077,1,1.108,0.5354,up_in_Guy11M
MGG_12142T0,6778,6078,1,1.108,0.5355,up_in_Guy11M
MGG_17204T0,12122,6081,0.5506,1.108,0.5358,up_in_Guy11M
MGG_09126T0,137,6081,0.8058,1.108,0.5359,up_in_Guy11M
MGG_10308T0,3047,6082,0.9279,1.108,0.536,up_in_Guy11M
MGG_05655T0,12163,6083,0.9058,1.108,0.5361,up_in_Guy11M
MGG_08446T0,6827,6083,1,1.108,0.5361,up_in_Guy11M
MGG_04396T0,5636,6083,0.9722,1.108,0.5361,up_in_Guy11M
MGG_09380T0,6831,6084,1,1.108,0.5362,up_in_Guy11M
MGG_06588T0,3413,6084,1.055,1.108,0.5362,up_in_Guy11M
MGG_03729T0,12056,6085,0.8467,1.108,0.5363,up_in_Guy11M
MGG_08372T0,6835,6085,1,1.108,0.5363,up_in_Guy11M
MGG_00074T0,9870,6085,0.4933,1.108,0.5363,up_in_Guy11M
MGG_08017T0,11083,6085,0.6994,1.108,0.5363,up_in_Guy11M
MGG_02475T0,9173,6086,0.9913,1.108,0.5365,up_in_Guy11M
MGG_09220T0,6876,6087,1,1.108,0.5365,up_in_Guy11M
MGG_03810T0,10747,6088,1.01,1.108,0.5366,up_in_Guy11M
MGG_08891T0,5677,8577,0.8224,1.108,0.7804,up_in_Guy11M
MGG_06003T0,6377,8590,0.7888,1.108,0.7815,up_in_Guy11M
MGG_16331T0,7758,8590,0.7881,1.108,0.7815,up_in_Guy11M
MGG_12923T0,11672,8591,0.7717,1.108,0.7815,up_in_Guy11M
MGG_17042T0,9334,8591,0.8003,1.108,0.7815,up_in_Guy11M
MGG_12650T0,2175,8593,0.7734,1.108,0.7817,up_in_Guy11M
MGG_00454T0,33,8594,0.8759,1.108,0.7818,up_in_Guy11M
MGG_00800T0,3035,8596,0.805,1.108,0.7819,up_in_Guy11M
MGG_06430T0,5961,8599,0.7716,1.108,0.7823,up_in_Guy11M
MGG_11859T0,6397,8600,0.8318,1.108,0.7823,up_in_Guy11M
MGG_15798T0,12103,8600,0.9113,1.108,0.7823,up_in_Guy11M
MGG_01215T0,9249,8600,0.7618,1.108,0.7823,up_in_Guy11M
MGG_02951T0,4600,8602,0.7445,1.108,0.7825,up_in_Guy11M
MGG_03484T0,5515,8603,0.7365,1.108,0.7826,up_in_Guy11M
MGG_17920T0,6895,8604,0.6868,1.108,0.7826,up_in_Guy11M
MGG_02329T0,11370,8607,0.7271,1.108,0.7829,up_in_Guy11M
MGG_08434T0,1659,8607,0.7646,1.108,0.7829,up_in_Guy11M
MGG_02823T0,11908,8607,0.8587,1.108,0.7829,up_in_Guy11M
MGG_09341T0,1866,8608,0.7967,1.108,0.783,up_in_Guy11M
MGG_09560T0,5794,8608,0.775,1.108,0.783,up_in_Guy11M
MGG_00920T0,1076,8610,0.7343,1.108,0.7831,up_in_Guy11M
MGG_04131T0,984,8610,0.7925,1.108,0.7832,up_in_Guy11M
MGG_16353T0,7555,8612,0.511,1.108,0.7833,up_in_Guy11M
MGG_16264T0,578,8612,0.2655,1.108,0.7833,up_in_Guy11M
MGG_07010T0,9589,8613,0.7574,1.108,0.7834,up_in_Guy11M
MGG_16441T0,7362,8613,0.8044,1.108,0.7834,up_in_Guy11M
MGG_15168T0,6467,8615,0.7558,1.108,0.7835,up_in_Guy11M
MGG_09122T0,8015,8616,0.7711,1.108,0.7837,up_in_Guy11M
MGG_02490T0,7086,8621,0.7567,1.108,0.7841,up_in_Guy11M
MGG_06485T0,9946,8622,0.7789,1.108,0.7841,up_in_Guy11M
MGG_05371T0,5175,8627,0.7614,1.108,0.7846,up_in_Guy11M
MGG_03487T0,8394,8627,0.9065,1.108,0.7846,up_in_Guy11M
MGG_16706T0,1543,8628,0.7766,1.108,0.7847,up_in_Guy11M
MGG_01099T0,10689,8630,0.745,1.108,0.7848,up_in_Guy11M
MGG_15733T0,10555,8630,0.7461,1.108,0.7849,up_in_Guy11M
MGG_02697T0,8481,8632,0.6479,1.108,0.785,up_in_Guy11M
MGG_13474T0,7568,8636,0.7843,1.108,0.7853,up_in_Guy11M
MGG_15535T0,7193,8636,0.7962,1.108,0.7854,up_in_Guy11M
MGG_15635T0,3892,8638,0.5861,1.108,0.7855,up_in_Guy11M
MGG_10677T0,1898,8656,0.8008,1.108,0.787,up_in_Guy11M
MGG_09553T0,527,8657,0.8989,1.108,0.7871,up_in_Guy11M
MGG_16887T0,10811,8657,0.74,1.108,0.7871,up_in_Guy11M
MGG_08054T0,2488,8659,0.6895,1.108,0.7873,up_in_Guy11M
MGG_16902T0,12651,8660,0.2631,1.108,0.7873,up_in_Guy11M
MGG_04032T0,10048,8661,0.5981,1.108,0.7874,up_in_Guy11M
MGG_16071T0,6444,8661,0.6238,1.108,0.7874,up_in_Guy11M
MGG_08881T1,7521,8661,0.7711,1.108,0.7875,up_in_Guy11M
MGG_03004T0,593,8662,0.7346,1.108,0.7875,up_in_Guy11M
MGG_06986T0,5981,8662,0.7839,1.108,0.7875,up_in_Guy11M
