target_id,gene.index,RP/Rsum,FC:(class1/class2),pfp,P.value,direction
MGG_06908T0,5200,1779,0.6391,0.7592,0.08975,up_in_Guy11
MGG_03337T0,11412,1787,0.5624,0.7592,0.09038,up_in_Guy11
MGG_11608T0,44,1776,0.5409,0.7593,0.08953,up_in_Guy11
MGG_01296T0,9459,1787,0.6758,0.7593,0.09044,up_in_Guy11
MGG_17398T0,8203,1786,0.5074,0.7595,0.09029,up_in_Guy11
MGG_01486T0,4660,1786,0.5757,0.7595,0.09035,up_in_Guy11
MGG_05440T0,5296,1778,0.5659,0.7596,0.08968,up_in_Guy11
MGG_10329T0,11058,1524,2.151,0.7596,0.06993,up_in_Guy11M
MGG_00956T0,11575,1789,0.6771,0.7597,0.09061,up_in_Guy11
MGG_10677T0,1898,1781,0.5585,0.7599,0.08994,up_in_Guy11
MGG_07545T0,6268,1789,0.5148,0.7599,0.09056,up_in_Guy11
MGG_09215T0,3949,1782,0.5072,0.76,0.09001,up_in_Guy11
MGG_10741T0,5868,1786,0.598,0.76,0.09029,up_in_Guy11
MGG_08838T0,819,1798,0.4911,0.76,0.09127,up_in_Guy11
MGG_02580T0,10405,1800,0.509,0.76,0.0915,up_in_Guy11
MGG_06451T0,748,1524,1.85,0.7601,0.06991,up_in_Guy11M
MGG_00726T0,9457,1792,0.69,0.7602,0.09078,up_in_Guy11
MGG_01559T0,10223,1800,0.5601,0.7602,0.09146,up_in_Guy11
MGG_03934T0,10409,1802,0.6245,0.7602,0.09163,up_in_Guy11
MGG_00757T0,8647,1799,0.6791,0.7603,0.09142,up_in_Guy11
MGG_00065T0,56,1785,0.5621,0.7604,0.09029,up_in_Guy11
MGG_09535T0,169,1797,0.5276,0.7604,0.09125,up_in_Guy11
MGG_14670T0,11810,1791,0.5066,0.7605,0.09076,up_in_Guy11
MGG_08098T0,10817,1796,0.4939,0.7605,0.09115,up_in_Guy11
MGG_08994T0,2007,1797,0.5269,0.7605,0.09121,up_in_Guy11
MGG_00607T0,2273,1802,0.7461,0.7605,0.09161,up_in_Guy11
MGG_03335T0,1668,1784,0.7161,0.7606,0.09014,up_in_Guy11
MGG_15552T0,4557,1785,0.6884,0.7606,0.09025,up_in_Guy11
MGG_16906T0,5687,1794,0.4794,0.7607,0.09095,up_in_Guy11
MGG_01801T0,6848,1796,0.5381,0.7607,0.09112,up_in_Guy11
MGG_07368T0,1938,1799,0.6721,0.7607,0.09141,up_in_Guy11
MGG_09828T0,10350,1795,0.4835,0.7608,0.09108,up_in_Guy11
MGG_16804T0,7608,1793,0.5378,0.7609,0.09092,up_in_Guy11
MGG_03292T0,1963,1806,0.5385,0.7609,0.09194,up_in_Guy11
EFMOT00000000123,12852,1785,3.108,0.761,0.09024,up_in_Guy11
MGG_13518T0,9178,1807,0.6282,0.761,0.09207,up_in_Guy11
MGG_08270T0,9529,1808,0.565,0.761,0.09212,up_in_Guy11
MGG_16417T0,11931,1795,0.5141,0.7611,0.09105,up_in_Guy11
MGG_05706T0,8377,1806,0.6708,0.7612,0.09193,up_in_Guy11
MGG_01233T1,6480,1807,0.5928,0.7612,0.09204,up_in_Guy11
MGG_04506T0,9676,1805,0.5484,0.7614,0.09189,up_in_Guy11
MGG_04045T0,12228,1805,0.5256,0.7616,0.09186,up_in_Guy11
MGG_12776T0,2384,1810,0.5454,0.7616,0.09225,up_in_Guy11
MGG_15667T0,7829,1531,1.914,0.7618,0.07047,up_in_Guy11M
MGG_08036T0,8686,1812,0.6846,0.7619,0.09241,up_in_Guy11
MGG_04780T0,320,1532,1.996,0.7619,0.07054,up_in_Guy11M
MGG_03565T0,7914,1811,0.6134,0.762,0.09236,up_in_Guy11
MGG_09779T1,1561,1531,1.476,0.762,0.07044,up_in_Guy11M
MGG_03436T0,3233,1533,1.981,0.7623,0.07063,up_in_Guy11M
MGG_08795T0,4882,1534,1.841,0.7623,0.07069,up_in_Guy11M
MGG_09994T0,4185,1531,1.8,0.7625,0.07042,up_in_Guy11M
MGG_13715T0,545,1529,1.779,0.7627,0.07033,up_in_Guy11M
MGG_05170T0,6808,1536,2.131,0.7627,0.07079,up_in_Guy11M
MGG_17923T0,337,1530,1.946,0.7628,0.0704,up_in_Guy11M
MGG_08203T0,992,1536,1.964,0.7629,0.07086,up_in_Guy11M
MGG_01030T0,9391,1537,1.882,0.763,0.070930000000000007,up_in_Guy11M
MGG_03781T0,10274,1529,1.937,0.7631,0.0703,up_in_Guy11M
MGG_13711T0,2073,1539,2.029,0.7634,0.07102,up_in_Guy11M
MGG_06722T0,2897,1817,0.534,0.7645,0.09284,up_in_Guy11
MGG_00918T0,7511,1817,0.5202,0.7648,0.09282,up_in_Guy11
MGG_09216T0,1274,1819,0.5179,0.7651,0.09303,up_in_Guy11
MGG_16600T0,5807,1819,0.5219,0.7655,0.09302,up_in_Guy11
MGG_03212T0,11873,1543,2.096,0.7665,0.07137,up_in_Guy11M
MGG_14883T0,1363,1545,1.59,0.7669,0.07147,up_in_Guy11M
MGG_08638T0,7368,1823,0.5661,0.7672,0.09334,up_in_Guy11
MGG_14850T0,6259,1547,2.081,0.7672,0.07167,up_in_Guy11M
MGG_03899T0,4974,1825,0.5916,0.7673,0.09353,up_in_Guy11
MGG_05447T0,7705,1547,1.861,0.7673,0.07161,up_in_Guy11M
MGG_10817T0,4674,1546,1.837,0.7674,0.07157,up_in_Guy11M
MGG_14642T0,9037,1825,0.6159,0.7675,0.0935,up_in_Guy11
MGG_00359T0,4982,1551,1.85,0.7675,0.07193,up_in_Guy11M
MGG_15401T0,7240,1824,0.6184,0.7677,0.09346,up_in_Guy11
MGG_00406T0,8660,1549,2.175,0.7677,0.07177,up_in_Guy11M
MGG_01279T0,2896,1553,1.496,0.7679,0.07214,up_in_Guy11M
MGG_09408T2,763,1551,2.648,0.768,0.07191,up_in_Guy11M
MGG_00611T0,12256,1552,1.92,0.768,0.07202,up_in_Guy11M
MGG_12832T0,2307,1827,0.5631,0.7681,0.09369,up_in_Guy11
MGG_10840T0,11138,1550,1.994,0.7681,0.07186,up_in_Guy11M
MGG_06925T0,8049,1553,2.231,0.7681,0.07209,up_in_Guy11M
MGG_16000T0,2666,1831,0.5014,0.7696,0.09399,up_in_Guy11
MGG_12119T1,1600,1831,0.5314,0.77,0.09397,up_in_Guy11
MGG_06733T0,2479,1832,0.6421,0.77,0.09408,up_in_Guy11
MGG_01052T0,6690,1560,2.194,0.771,0.07259,up_in_Guy11M
MGG_11246T0,9882,1558,1.768,0.7711,0.07249,up_in_Guy11M
MGG_03599T0,808,1559,1.85,0.7711,0.07255,up_in_Guy11M
MGG_12988T0,325,1837,0.5197,0.7716,0.09446,up_in_Guy11
MGG_17313T0,9598,1835,0.5578,0.7717,0.09435,up_in_Guy11
MGG_14081T0,8663,1836,0.6572,0.7717,0.09441,up_in_Guy11
MGG_00543T0,128,1838,0.7075,0.7719,0.09456,up_in_Guy11
MGG_10958T0,10813,1565,1.504,0.7719,0.07303,up_in_Guy11M
MGG_13349T0,2961,1839,0.5479,0.772,0.09467,up_in_Guy11
MGG_04197T0,7080,1840,0.5809,0.7721,0.09475,up_in_Guy11
MGG_14559T0,8013,1839,0.4705,0.7722,0.09464,up_in_Guy11
MGG_15613T0,4122,1565,1.734,0.7722,0.07301,up_in_Guy11M
MGG_02780T0,10748,1841,0.63,0.7723,0.09484,up_in_Guy11
MGG_16996T0,8034,1562,1.795,0.7725,0.07279,up_in_Guy11M
MGG_08815T0,8345,1565,1.888,0.7725,0.07297,up_in_Guy11M
MGG_08584T0,7325,1568,1.731,0.7726,0.07321,up_in_Guy11M
MGG_03023T0,4825,1842,0.582,0.7727,0.09494,up_in_Guy11
MGG_04462T0,4031,1844,0.5389,0.7727,0.09505,up_in_Guy11
MGG_06413T0,3188,1843,0.9232,0.7728,0.095,up_in_Guy11
MGG_06166T0,9346,1845,0.649,0.7728,0.09512,up_in_Guy11
MGG_10653T0,10300,1847,0.5094,0.7728,0.09535,up_in_Guy11
MGG_11813T0,6384,1848,0.5069,0.7728,0.09541,up_in_Guy11
MGG_02920T0,3507,1567,1.365,0.7728,0.07317,up_in_Guy11M
MGG_04687T0,7154,1564,1.954,0.7729,0.07295,up_in_Guy11M
MGG_05048T0,10243,1847,0.5182,0.773,0.09533,up_in_Guy11
MGG_05452T0,1786,1564,1.664,0.773,0.0729,up_in_Guy11M
MGG_12420T0,5659,1569,1.904,0.773,0.07331,up_in_Guy11M
MGG_09528T0,8280,1846,0.5685,0.7733,0.09525,up_in_Guy11
MGG_12611T0,10986,1847,0.6002,0.7733,0.0953,up_in_Guy11
MGG_02847T0,1739,1574,1.964,0.774,0.0737,up_in_Guy11M
MGG_15618T0,2432,1571,1.276,0.7741,0.07347,up_in_Guy11M
MGG_04803T0,1102,1573,1.49,0.7741,0.07359,up_in_Guy11M
MGG_12818T0,11970,1855,0.5413,0.7746,0.09593,up_in_Guy11
MGG_14584T0,1978,1574,1.572,0.7746,0.0737,up_in_Guy11M
MGG_12357T0,2704,1855,0.718,0.7747,0.096,up_in_Guy11
MGG_16235T0,3983,1573,1.605,0.7747,0.07358,up_in_Guy11M
MGG_02570T0,7593,1854,0.5696,0.7748,0.09589,up_in_Guy11
MGG_04244T0,10037,1852,0.7647,0.775,0.09575,up_in_Guy11
MGG_08159T0,9564,1854,0.5308,0.7751,0.09588,up_in_Guy11
MGG_12003T0,11142,1576,1.832,0.7752,0.07387,up_in_Guy11M
MGG_01420T0,11131,1854,0.6818,0.7754,0.09585,up_in_Guy11
MGG_03567T0,4803,1862,0.5436,0.7754,0.096560000000000007,up_in_Guy11
MGG_14748T0,567,1859,0.6422,0.7755,0.09628,up_in_Guy11
MGG_12616T0,9002,1863,0.5142,0.7755,0.09662,up_in_Guy11
MGG_10687T0,1428,1862,0.5452,0.7758,0.09655,up_in_Guy11
MGG_04740T0,5455,1580,2.04,0.7759,0.07417,up_in_Guy11M
MGG_16135T0,5988,1859,0.5378,0.776,0.09627,up_in_Guy11
MGG_07792T0,2802,1861,0.5088,0.776,0.09645,up_in_Guy11
MGG_09863T0,4480,1862,0.5841,0.7761,0.09652,up_in_Guy11
MGG_10447T0,6681,1865,0.5521,0.7762,0.09678,up_in_Guy11
MGG_02829T0,12336,1581,1.808,0.7762,0.07425,up_in_Guy11M
MGG_05764T0,8051,1858,0.4785,0.7763,0.09626,up_in_Guy11
MGG_09017T0,2215,1861,0.5068,0.7764,0.09644,up_in_Guy11
MGG_10157T0,2773,1580,1.943,0.7764,0.07415,up_in_Guy11M
MGG_15640T0,8834,1580,2.081,0.7765,0.07411,up_in_Guy11M
MGG_11952T0,7321,1583,1.829,0.7766,0.07435,up_in_Guy11M
MGG_10104T0,5530,1579,1.899,0.7767,0.07407,up_in_Guy11M
MGG_01400T0,8825,1584,1.767,0.7767,0.07442,up_in_Guy11M
MGG_17815T0,736,1585,1.965,0.7773,0.07453,up_in_Guy11M
MGG_13805T0,6985,1867,0.7287,0.7774,0.09698,up_in_Guy11
MGG_04765T0,8840,1587,1.847,0.7779,0.07465,up_in_Guy11M
MGG_15739T0,10934,1869,0.5162,0.7781,0.09713,up_in_Guy11
MGG_09913T0,10630,1878,0.4728,0.7793,0.09792,up_in_Guy11
MGG_04605T0,12653,1873,0.5654,0.7794,0.09746,up_in_Guy11
MGG_10506T0,3187,1872,0.5886,0.7795,0.09742,up_in_Guy11
MGG_07289T0,8547,1887,0.5259,0.7795,0.09865,up_in_Guy11
MGG_01690T0,6705,1888,0.6112,0.7795,0.09871,up_in_Guy11
MGG_11636T0,10867,1591,1.783,0.7795,0.07498,up_in_Guy11M
MGG_15993T0,3890,1608,1.86,0.7795,0.07626,up_in_Guy11M
MGG_07762T0,11829,1876,0.5296,0.7796,0.09772,up_in_Guy11
MGG_16365T0,11117,1596,1.772,0.7796,0.07534,up_in_Guy11M
MGG_04847T0,8732,1872,0.4398,0.7797,0.09738,up_in_Guy11
MGG_06066T0,2370,1878,0.5545,0.7797,0.09791,up_in_Guy11
MGG_09514T0,6939,1876,0.6572,0.7798,0.09769,up_in_Guy11
MGG_17147T0,827,1883,0.6984,0.7798,0.09834,up_in_Guy11
MGG_03311T0,3108,1886,0.5154,0.7798,0.09851,up_in_Guy11
MGG_16503T0,4643,1886,0.5415,0.7798,0.09857,up_in_Guy11
MGG_01588T0,3370,1874,0.5429,0.7799,0.09758,up_in_Guy11
MGG_05398T0,1365,1887,0.5423,0.7799,0.09863,up_in_Guy11
MGG_01047T0,3416,1889,0.6758,0.7799,0.09882,up_in_Guy11
MGG_05941T0,6509,1890,0.6644,0.7799,0.09888,up_in_Guy11
MGG_09250T0,11716,1594,1.893,0.7799,0.0752,up_in_Guy11M
MGG_09260T0,9937,1875,0.8555,0.78,0.09765,up_in_Guy11
MGG_14841T0,11577,1878,0.6009,0.78,0.09789,up_in_Guy11
MGG_17842T0,4922,1591,1.933,0.78,0.07497,up_in_Guy11M
MGG_08012T0,2809,1598,1.884,0.78,0.07555,up_in_Guy11M
MGG_07423T0,1496,1608,1.789,0.78,0.07626,up_in_Guy11M
MGG_04773T0,10925,1878,0.4521,0.7801,0.09785,up_in_Guy11
MGG_04215T0,10442,1883,0.5918,0.7801,0.09831,up_in_Guy11
MGG_00168T0,7634,1603,1.784,0.7801,0.07591,up_in_Guy11M
MGG_06488T0,8532,1885,0.5047,0.7802,0.09845,up_in_Guy11
MGG_09196T0,5213,1885,0.5979,0.7802,0.0985,up_in_Guy11
EFMOT00000000168,12890,1596,1.632,0.7802,0.07534,up_in_Guy11M
MGG_12139T0,3925,1600,1.814,0.7802,0.07563,up_in_Guy11M
MGG_12396T0,4732,1600,1.607,0.7802,0.0757,up_in_Guy11M
MGG_03208T0,6446,1601,1.847,0.7802,0.07575,up_in_Guy11M
MGG_07712T0,554,1602,1.949,0.7802,0.07581,up_in_Guy11M
MGG_01981T0,1460,1605,1.809,0.7802,0.07604,up_in_Guy11M
EFMOT00000000168,12890,1882,1.632,0.7803,0.09822,up_in_Guy11
MGG_16015T0,4624,1606,1.836,0.7803,0.07611,up_in_Guy11M
MGG_16233T0,7114,1882,0.6182,0.7804,0.09818,up_in_Guy11
MGG_09283T0,2877,1883,0.5152,0.7804,0.09828,up_in_Guy11
MGG_03135T0,11741,1593,1.896,0.7804,0.07513,up_in_Guy11M
MGG_08255T0,1660,1594,1.676,0.7804,0.07518,up_in_Guy11M
MGG_15030T0,2110,1598,1.776,0.7804,0.07553,up_in_Guy11M
MGG_16108T0,236,1603,1.774,0.7804,0.07589,up_in_Guy11M
MGG_00648T0,12427,1607,1.694,0.7804,0.07618,up_in_Guy11M
MGG_14574T0,4819,1591,1.865,0.7805,0.07496,up_in_Guy11M
MGG_04341T0,4147,1605,1.443,0.7805,0.07602,up_in_Guy11M
MGG_05038T0,7008,1608,1.792,0.7805,0.07625,up_in_Guy11M
MGG_15591T0,3696,1881,0.5965,0.7808,0.09817,up_in_Guy11
MGG_06090T0,9437,1596,1.811,0.7808,0.07534,up_in_Guy11M
MGG_05150T0,9273,1598,1.752,0.7809,0.07553,up_in_Guy11M
MGG_06059T0,12399,1611,1.613,0.7815,0.07652,up_in_Guy11M
MGG_12515T0,5527,1894,0.5476,0.7823,0.09924,up_in_Guy11
MGG_04007T0,3923,1898,0.5919,0.7835,0.09951,up_in_Guy11
MGG_00395T0,4855,1897,0.5275,0.7837,0.09947,up_in_Guy11
MGG_02837T1,2071,1899,0.5549,0.7839,0.09962,up_in_Guy11
MGG_16364T0,12232,1623,1.766,0.7843,0.07745,up_in_Guy11M
MGG_05677T0,4390,1623,1.934,0.7845,0.0774,up_in_Guy11M
MGG_09076T0,5534,1901,0.772,0.7849,0.0998,up_in_Guy11
MGG_04361T0,4601,1619,1.728,0.785,0.07711,up_in_Guy11M
MGG_17070T0,1070,1622,1.229,0.785,0.0774,up_in_Guy11M
MGG_09474T0,3426,1626,1.709,0.785,0.07764,up_in_Guy11M
MGG_00265T0,5123,1902,0.549,0.7851,0.09989,up_in_Guy11
MGG_17071T0,1570,1617,1.94,0.7851,0.07699,up_in_Guy11M
MGG_15576T0,9690,1622,2.127,0.7852,0.07736,up_in_Guy11M
MGG_05112T0,9849,1617,1.845,0.7853,0.07696,up_in_Guy11M
MGG_16874T0,15,1621,1.295,0.7853,0.07731,up_in_Guy11M
MGG_06250T0,1587,1625,1.791,0.7853,0.0776,up_in_Guy11M
MGG_08941T0,3663,1618,1.66,0.7854,0.07708,up_in_Guy11M
MGG_01578T0,6672,1621,1.945,0.7856,0.07728,up_in_Guy11M
MGG_15530T0,2078,1630,2.011,0.7858,0.07801,up_in_Guy11M
MGG_00838T0,12694,1631,1.685,0.7859,0.07808,up_in_Guy11M
MGG_01511T0,8092,1621,1.599,0.7861,0.07727,up_in_Guy11M
MGG_14763T0,4526,1905,0.5688,0.7862,0.1001,up_in_Guy11
MGG_07293T0,7135,1630,2.061,0.7862,0.07799,up_in_Guy11M
MGG_01046T0,8344,1905,0.5419,0.7863,0.1001,up_in_Guy11
MGG_17980T0,11193,1630,1.629,0.7864,0.07795,up_in_Guy11M
MGG_03045T0,10993,1907,0.5893,0.7865,0.1003,up_in_Guy11
MGG_00123T0,6916,1907,0.5305,0.7867,0.1003,up_in_Guy11
MGG_04489T0,7152,1629,1.974,0.7869,0.07794,up_in_Guy11M
MGG_14133T0,298,1634,1.308,0.7871,0.07826,up_in_Guy11M
MGG_18114T0,13134,1629,1.769,0.7872,0.07791,up_in_Guy11M
MGG_00387T0,3881,1667,2.13,0.7873,0.08082,up_in_Guy11M
MGG_00675T0,29,1910,0.5816,0.7877,0.1005,up_in_Guy11
MGG_15141T0,3828,1666,1.682,0.7878,0.08081,up_in_Guy11M
MGG_11429T0,2623,1635,1.979,0.7879,0.07839,up_in_Guy11M
MGG_12323T0,12439,1666,1.855,0.7881,0.08078,up_in_Guy11M
MGG_07928T0,8793,1668,1.697,0.7882,0.08097,up_in_Guy11M
MGG_06069T0,4260,1669,1.864,0.7882,0.08103,up_in_Guy11M
MGG_06275T0,7214,1664,1.766,0.7883,0.08063,up_in_Guy11M
MGG_03512T0,3149,1911,0.5437,0.7884,0.1007,up_in_Guy11
MGG_03724T0,7830,1665,1.762,0.7884,0.0807,up_in_Guy11M
MGG_15542T0,1014,1666,1.704,0.7885,0.08076,up_in_Guy11M
MGG_07445T0,1966,1637,1.902,0.7886,0.07853,up_in_Guy11M
MGG_17961T0,7284,1664,1.742,0.7887,0.0806,up_in_Guy11M
MGG_05981T0,5008,1639,1.981,0.7888,0.07866,up_in_Guy11M
MGG_08965T0,2820,1638,2.128,0.7889,0.07861,up_in_Guy11M
MGG_00819T0,5235,1663,1.723,0.7889,0.0805,up_in_Guy11M
MGG_00751T0,2492,1664,1.61,0.7891,0.08058,up_in_Guy11M
MGG_07331T0,7751,1914,0.5417,0.7894,0.1009,up_in_Guy11
MGG_12551T0,3161,1916,0.7157,0.7894,0.101,up_in_Guy11
MGG_09486T0,6820,1663,1.832,0.7894,0.0805,up_in_Guy11M
MGG_04322T0,9629,1914,0.5793,0.7895,0.1009,up_in_Guy11
MGG_00733T0,9925,1672,1.92,0.7895,0.08123,up_in_Guy11M
MGG_17957T0,3328,1676,1.859,0.7895,0.08152,up_in_Guy11M
MGG_17164T0,8461,1915,0.5559,0.7896,0.101,up_in_Guy11
MGG_11486T0,5458,1674,1.748,0.7896,0.08141,up_in_Guy11M
MGG_14901T0,3726,1662,1.331,0.7897,0.08047,up_in_Guy11M
MGG_04114T0,788,1675,1.789,0.7897,0.08148,up_in_Guy11M
MGG_07891T0,11917,1917,0.5649,0.79,0.1012,up_in_Guy11
MGG_16711T0,10392,1918,0.5396,0.79,0.1012,up_in_Guy11
MGG_16587T0,821,1662,2.217,0.79,0.08045,up_in_Guy11M
MGG_16307T0,1194,1674,1.987,0.7901,0.08141,up_in_Guy11M
MGG_08343T0,8953,1934,0.5735,0.7902,0.1026,up_in_Guy11
MGG_17310T0,7089,1660,1.808,0.7902,0.08034,up_in_Guy11M
MGG_09988T0,11991,1661,2.148,0.7902,0.0804,up_in_Guy11M
MGG_09261T0,1199,1933,0.6155,0.7903,0.1025,up_in_Guy11
MGG_09830T0,9232,1642,1.678,0.7904,0.07888,up_in_Guy11M
MGG_15389T0,10217,1643,1.826,0.7904,0.07899,up_in_Guy11M
MGG_08050T0,1165,1678,1.461,0.7904,0.08173,up_in_Guy11M
MGG_13029T0,3810,1920,0.5069,0.7905,0.1014,up_in_Guy11
MGG_02690T0,4862,1926,0.5741,0.7905,0.1019,up_in_Guy11
MGG_05570T0,6644,1930,0.604,0.7906,0.1022,up_in_Guy11
MGG_03568T0,11255,1933,0.6392,0.7906,0.1025,up_in_Guy11
MGG_01834T0,1145,1935,0.5417,0.7906,0.1027,up_in_Guy11
MGG_17669T0,11460,1674,1.869,0.7906,0.08139,up_in_Guy11M
MGG_08526T0,1105,1660,1.826,0.7907,0.08034,up_in_Guy11M
MGG_10189T0,664,1926,0.5332,0.7908,0.1019,up_in_Guy11
MGG_16206T0,5685,1678,1.945,0.7908,0.08171,up_in_Guy11M
MGG_00287T0,4301,1925,0.5326,0.7909,0.1018,up_in_Guy11
MGG_17436T0,8510,1927,0.5256,0.7909,0.102,up_in_Guy11
MGG_17951T0,4167,1930,0.6984,0.7909,0.1022,up_in_Guy11
MGG_00936T0,4585,1643,1.857,0.7909,0.07899,up_in_Guy11M
MGG_02749T0,8935,1660,1.79,0.7909,0.0803,up_in_Guy11M
MGG_00393T0,8531,1924,0.5427,0.791,0.1018,up_in_Guy11
MGG_10292T0,7477,1929,0.4994,0.791,0.1022,up_in_Guy11
MGG_08455T0,8734,1933,0.5318,0.791,0.1025,up_in_Guy11
MGG_15845T0,11680,1922,0.5415,0.7911,0.1015,up_in_Guy11
MGG_06062T0,5694,1921,0.7381,0.7913,0.1015,up_in_Guy11
MGG_00693T0,1931,1924,0.6517,0.7913,0.1017,up_in_Guy11
EFMOT00000000012,12763,1923,1.011,0.7914,0.1016,up_in_Guy11
MGG_11554T0,8687,1933,0.6858,0.7914,0.1025,up_in_Guy11
MGG_05652T0,806,1937,0.6605,0.7914,0.1028,up_in_Guy11
MGG_03674T0,10280,1948,0.5719,0.7914,0.1038,up_in_Guy11
MGG_07317T0,9874,1645,1.811,0.7914,0.07916,up_in_Guy11M
MGG_07189T0,10414,1660,1.505,0.7914,0.08029,up_in_Guy11M
MGG_04442T0,12626,1929,0.5542,0.7915,0.1022,up_in_Guy11
MGG_16105T1,4741,1646,1.89,0.7915,0.07923,up_in_Guy11M
MGG_10170T0,1511,1680,1.581,0.7915,0.0819,up_in_Guy11M
MGG_13816T0,1909,1949,0.5355,0.7916,0.1039,up_in_Guy11
MGG_10853T0,11184,1962,0.5156,0.7917,0.1049,up_in_Guy11
MGG_02441T0,9355,1659,1.932,0.7917,0.08025,up_in_Guy11M
MGG_01741T0,8991,1924,0.5743,0.7918,0.1017,up_in_Guy11
MGG_08778T0,10841,1929,0.6007,0.7918,0.1022,up_in_Guy11
MGG_01728T0,10641,1933,0.5765,0.7918,0.1025,up_in_Guy11
MGG_01753T0,290,1948,0.5574,0.7918,0.1038,up_in_Guy11
MGG_04626T0,1945,1962,0.5634,0.7918,0.105,up_in_Guy11
MGG_15777T0,5531,1951,0.6031,0.7919,0.104,up_in_Guy11
MGG_09397T0,2922,1961,0.6042,0.792,0.1049,up_in_Guy11
MGG_09219T0,5104,1648,1.705,0.792,0.07934,up_in_Guy11M
MGG_17035T0,3390,1650,1.941,0.792,0.07952,up_in_Guy11M
MGG_07766T0,8415,1654,1.924,0.792,0.07982,up_in_Guy11M
MGG_09953T0,10869,1948,0.5235,0.7921,0.1038,up_in_Guy11
MGG_15200T0,4843,1649,1.857,0.7922,0.07942,up_in_Guy11M
MGG_01872T0,11913,1653,1.774,0.7922,0.07978,up_in_Guy11M
MGG_15558T0,5771,1659,1.86,0.7922,0.08025,up_in_Guy11M
MGG_17292T0,6228,1961,0.7013,0.7923,0.1048,up_in_Guy11
MGG_10525T0,6069,1656,1.718,0.7923,0.07996,up_in_Guy11M
MGG_01238T0,5635,1956,0.6473,0.7924,0.1044,up_in_Guy11
MGG_03723T0,820,1960,0.6521,0.7924,0.1048,up_in_Guy11
MGG_15838T0,10872,1655,1.933,0.7924,0.07991,up_in_Guy11M
MGG_06654T0,11030,1942,0.5901,0.7925,0.1032,up_in_Guy11
MGG_16976T0,12282,1948,0.6404,0.7925,0.1037,up_in_Guy11
MGG_06677T0,4214,1952,0.5891,0.7925,0.1041,up_in_Guy11
MGG_05045T0,6517,1956,0.5047,0.7925,0.1045,up_in_Guy11
MGG_03736T0,8105,1959,0.5433,0.7925,0.1046,up_in_Guy11
MGG_14547T0,11071,1959,0.6259,0.7925,0.1047,up_in_Guy11
MGG_05331T0,11973,1651,1.923,0.7925,0.07962,up_in_Guy11M
MGG_00946T0,12022,1955,0.5751,0.7926,0.1044,up_in_Guy11
MGG_09223T0,1830,1958,0.5589,0.7926,0.1046,up_in_Guy11
MGG_03852T0,6538,1964,0.5767,0.7926,0.1051,up_in_Guy11
MGG_17541T0,534,1650,0.996,0.7926,0.07951,up_in_Guy11M
MGG_08164T0,6174,1943,0.5236,0.7927,0.1033,up_in_Guy11
MGG_07127T0,4867,1960,0.5532,0.7927,0.1048,up_in_Guy11
MGG_15876T0,2074,1653,1.753,0.7927,0.07977,up_in_Guy11M
MGG_16237T0,6683,1659,2.305,0.7927,0.08024,up_in_Guy11M
MGG_17586T0,8886,1940,0.5548,0.7928,0.1031,up_in_Guy11
MGG_01544T0,623,1948,0.5273,0.7928,0.1037,up_in_Guy11
MGG_13783T0,6767,1652,1.483,0.7928,0.07972,up_in_Guy11M
MGG_10471T0,11627,1683,1.653,0.7928,0.0821,up_in_Guy11M
MGG_14939T0,4283,1942,0.5241,0.7929,0.1032,up_in_Guy11
MGG_12978T0,11155,1659,2.149,0.7929,0.0802,up_in_Guy11M
MGG_01779T0,2026,1947,0.5168,0.793,0.1037,up_in_Guy11
MGG_03864T0,2828,1955,0.666,0.793,0.1043,up_in_Guy11
MGG_06965T0,9426,1958,0.5584,0.793,0.1046,up_in_Guy11
MGG_05738T0,8774,1966,0.5498,0.793,0.1052,up_in_Guy11
MGG_16344T0,1992,1657,1.818,0.793,0.08009,up_in_Guy11M
MGG_09302T0,2608,1947,0.5598,0.7931,0.1036,up_in_Guy11
MGG_04599T0,1497,1941,0.5361,0.7932,0.1032,up_in_Guy11
MGG_15083T0,2348,1658,1.594,0.7932,0.08017,up_in_Guy11M
MGG_01992T0,11766,1687,1.899,0.7932,0.08244,up_in_Guy11M
MGG_17789T0,9583,1946,0.7436,0.7933,0.1036,up_in_Guy11
MGG_07674T0,12606,1946,0.5731,0.7933,0.1036,up_in_Guy11
MGG_10563T0,3140,1954,0.6861,0.7933,0.1043,up_in_Guy11
EFMOT00000000312,13007,1955,1.632,0.7934,0.1043,up_in_Guy11
MGG_16843T0,13150,1687,1.977,0.7934,0.0824,up_in_Guy11M
MGG_11716T0,5033,1945,0.7131,0.7936,0.1035,up_in_Guy11
MGG_03891T0,8895,1946,0.5292,0.7937,0.1036,up_in_Guy11
MGG_15670T0,2391,1968,0.5963,0.7938,0.1054,up_in_Guy11
MGG_02100T0,4648,1687,1.76,0.7939,0.08239,up_in_Guy11M
MGG_04134T0,3965,1969,0.6648,0.7941,0.1055,up_in_Guy11
MGG_13948T0,6637,1685,1.925,0.7941,0.08229,up_in_Guy11M
MGG_02841T0,1792,1686,1.867,0.7943,0.08237,up_in_Guy11M
MGG_04557T0,112,1972,0.5317,0.7951,0.1058,up_in_Guy11
MGG_08677T0,799,1691,1.552,0.7953,0.08272,up_in_Guy11M
MGG_01363T0,9199,1972,0.5384,0.7955,0.1057,up_in_Guy11
