sample1,sample2,name1,time1,rep1,name2,time2,rep2,pearson_cor,spearman_cor,comparison_type
Guy11M_0_2,mst7_4_1,Guy11M,0,2,mst7,4,1,0.6961798412437906,0.7024528946122283,"Different strains, different time"
Guy11M_2_2,mst7_4_1,Guy11M,2,2,mst7,4,1,0.7946050835349592,0.8028317110248068,"Different strains, different time"
Guy11M_4_2,mst7_4_1,Guy11M,4,2,mst7,4,1,0.8881221275767422,0.8862452818670513,"Different strain, same time"
Guy11M_24_2,mst7_4_1,Guy11M,24,2,mst7,4,1,0.5754734467237723,0.5791233395448983,"Different strains, different time"
mst7_0_1,mst7_24_1,mst7,0,1,mst7,24,1,0.7893618530109695,0.7905228897596116,"Same strain, different time"
mst7_2_1,mst7_24_1,mst7,2,1,mst7,24,1,0.7480312295752246,0.752248763377219,"Same strain, different time"
mst7_4_1,mst7_24_1,mst7,4,1,mst7,24,1,0.7819170707199269,0.7875114190287035,"Same strain, different time"
MST7WT_0_1,mst7_24_1,MST7WT,0,1,mst7,24,1,0.9567019376176851,0.9480457421024859,"Different strains, different time"
MST7WT_2_1,mst7_24_1,MST7WT,2,1,mst7,24,1,0.7619130604196218,0.7674153250260097,"Different strains, different time"
MST7WT_4_1,mst7_24_1,MST7WT,4,1,mst7,24,1,0.7007856868370081,0.7079730496420545,"Different strains, different time"
MST7WT_24_1,mst7_24_1,MST7WT,24,1,mst7,24,1,0.5763772501024821,0.5784508413013382,"Different strain, same time"
MST7PM_0_1,mst7_24_1,MST7PM,0,1,mst7,24,1,0.9654771267802794,0.9626162746039677,"Different strains, different time"
MST7PM_2_1,mst7_24_1,MST7PM,2,1,mst7,24,1,0.7530133702373957,0.7565847303859636,"Different strains, different time"
MST7PM_4_1,mst7_24_1,MST7PM,4,1,mst7,24,1,0.6847992848665553,0.691393897553363,"Different strains, different time"
MST7PM_24_1,mst7_24_1,MST7PM,24,1,mst7,24,1,0.7048328268612267,0.7038120765080262,"Different strain, same time"
MST7PD_0_1,mst7_24_1,MST7PD,0,1,mst7,24,1,0.9741343203907731,0.9700381248351526,"Different strains, different time"
MST7PD_2_1,mst7_24_1,MST7PD,2,1,mst7,24,1,0.7541307357983069,0.7592576326017884,"Different strains, different time"
MST7PD_4_1,mst7_24_1,MST7PD,4,1,mst7,24,1,0.7056265916933667,0.7105937649530116,"Different strains, different time"
MST7PD_24_1,mst7_24_1,MST7PD,24,1,mst7,24,1,0.7016502373823204,0.7042169569364627,"Different strain, same time"
Guy11_0_1,mst7_24_1,Guy11,0,1,mst7,24,1,0.9496567959121561,0.9481488928600208,"Different strains, different time"
Guy11_2_1,mst7_24_1,Guy11,2,1,mst7,24,1,0.7454189101797721,0.7548647143420583,"Different strains, different time"
Guy11_4_1,mst7_24_1,Guy11,4,1,mst7,24,1,0.6454171621925825,0.6591281695990672,"Different strains, different time"
Guy11_24_1,mst7_24_1,Guy11,24,1,mst7,24,1,0.6021571229948577,0.6061473380559872,"Different strain, same time"
mst7_0_2,mst7_24_1,mst7,0,2,mst7,24,1,0.967385043752954,0.9642193757690195,"Same strain, different time"
mst7_2_2,mst7_24_1,mst7,2,2,mst7,24,1,0.7663272141153258,0.7717889590756434,"Same strain, different time"
mst7_4_2,mst7_24_1,mst7,4,2,mst7,24,1,0.7441995765415601,0.7469034407540307,"Same strain, different time"
mst7_24_2,mst7_24_1,mst7,24,2,mst7,24,1,0.7433305903092113,0.7409965530874141,Biological replicates
MST7WT_0_2,mst7_24_1,MST7WT,0,2,mst7,24,1,0.944049570918113,0.9373415185478199,"Different strains, different time"
MST7WT_2_2,mst7_24_1,MST7WT,2,2,mst7,24,1,0.7329574485103786,0.7390266119638196,"Different strains, different time"
MST7WT_4_2,mst7_24_1,MST7WT,4,2,mst7,24,1,0.674651806199696,0.686404464369366,"Different strains, different time"
MST7WT_24_2,mst7_24_1,MST7WT,24,2,mst7,24,1,0.6001084980136253,0.5745030706749944,"Different strain, same time"
MST7PM_0_2,mst7_24_1,MST7PM,0,2,mst7,24,1,0.9332517832191276,0.9244365574604675,"Different strains, different time"
MST7PM_2_2,mst7_24_1,MST7PM,2,2,mst7,24,1,0.755709720185742,0.7615396840760009,"Different strains, different time"
MST7PM_4_2,mst7_24_1,MST7PM,4,2,mst7,24,1,0.682049124022498,0.6923573185105417,"Different strains, different time"
MST7PM_24_2,mst7_24_1,MST7PM,24,2,mst7,24,1,0.6712299761739594,0.6747271783955168,"Different strain, same time"
MST7PD_0_2,mst7_24_1,MST7PD,0,2,mst7,24,1,0.9298704903089209,0.9220493389966052,"Different strains, different time"
MST7PD_2_2,mst7_24_1,MST7PD,2,2,mst7,24,1,0.7811965279871571,0.7882387455467744,"Different strains, different time"
MST7PD_4_2,mst7_24_1,MST7PD,4,2,mst7,24,1,0.6901284365904883,0.6990686042262698,"Different strains, different time"
Guy11_0_2,mst7_24_1,Guy11,0,2,mst7,24,1,0.9518530516377127,0.9466000944859185,"Different strains, different time"
Guy11_2_2,mst7_24_1,Guy11,2,2,mst7,24,1,0.758410720007494,0.7666623501999463,"Different strains, different time"
Guy11_4_2,mst7_24_1,Guy11,4,2,mst7,24,1,0.6674274864459866,0.6798920287628842,"Different strains, different time"
Guy11_24_2,mst7_24_1,Guy11,24,2,mst7,24,1,0.5987742346484317,0.6026638116035162,"Different strain, same time"
mst7_0_3,mst7_24_1,mst7,0,3,mst7,24,1,0.8852176149218582,0.8786793309906606,"Same strain, different time"
mst7_2_3,mst7_24_1,mst7,2,3,mst7,24,1,0.7651393953804422,0.7712878347082067,"Same strain, different time"
mst7_4_3,mst7_24_1,mst7,4,3,mst7,24,1,0.7506448374318817,0.7565179759165377,"Same strain, different time"
mst7_24_3,mst7_24_1,mst7,24,3,mst7,24,1,0.7767532151851891,0.7837693238042396,Biological replicates
MST7WT_0_3,mst7_24_1,MST7WT,0,3,mst7,24,1,0.9608631024651372,0.9563386508745314,"Different strains, different time"
MST7WT_2_3,mst7_24_1,MST7WT,2,3,mst7,24,1,0.7577226382760959,0.7644164948135256,"Different strains, different time"
MST7WT_4_3,mst7_24_1,MST7WT,4,3,mst7,24,1,0.6874026495845873,0.6971520216856572,"Different strains, different time"
MST7WT_24_3,mst7_24_1,MST7WT,24,3,mst7,24,1,0.6586852324727045,0.6592133302391441,"Different strain, same time"
MST7PM_0_3,mst7_24_1,MST7PM,0,3,mst7,24,1,0.9593870628845156,0.9539782264410063,"Different strains, different time"
MST7PM_2_3,mst7_24_1,MST7PM,2,3,mst7,24,1,0.7521102934642248,0.7579214604057092,"Different strains, different time"
MST7PM_4_3,mst7_24_1,MST7PM,4,3,mst7,24,1,0.6811935004815085,0.6904366136053871,"Different strains, different time"
MST7PM_24_3,mst7_24_1,MST7PM,24,3,mst7,24,1,0.6351118191982407,0.6299591323797145,"Different strain, same time"
MST7PD_0_3,mst7_24_1,MST7PD,0,3,mst7,24,1,0.9559546015957665,0.9499454830946985,"Different strains, different time"
MST7PD_2_3,mst7_24_1,MST7PD,2,3,mst7,24,1,0.7607288473256968,0.7685080827919342,"Different strains, different time"
MST7PD_4_3,mst7_24_1,MST7PD,4,3,mst7,24,1,0.6808886191861652,0.6954442856006922,"Different strains, different time"
MST7PD_24_3,mst7_24_1,MST7PD,24,3,mst7,24,1,0.627009682865818,0.6270339694205158,"Different strain, same time"
Guy11_0_3,mst7_24_1,Guy11,0,3,mst7,24,1,0.9484168483250144,0.9421737958954821,"Different strains, different time"
Guy11_2_3,mst7_24_1,Guy11,2,3,mst7,24,1,0.7714070173128247,0.7811536316436181,"Different strains, different time"
Guy11_4_3,mst7_24_1,Guy11,4,3,mst7,24,1,0.665771917309663,0.681561556725808,"Different strains, different time"
Guy11_24_3,mst7_24_1,Guy11,24,3,mst7,24,1,0.5889691298098008,0.5995912973509544,"Different strain, same time"
pmk1_0_1,mst7_24_1,pmk1,0,1,mst7,24,1,0.7365154097349914,0.7460032462897068,"Different strains, different time"
pmk1_2_1,mst7_24_1,pmk1,2,1,mst7,24,1,0.773926166167815,0.7864684532832014,"Different strains, different time"
pmk1_4_1,mst7_24_1,pmk1,4,1,mst7,24,1,0.7642565950509448,0.7678672413043189,"Different strains, different time"
pmk1_24_1,mst7_24_1,pmk1,24,1,mst7,24,1,0.828749928208998,0.8216902602726133,"Different strain, same time"
pmk1_0_2,mst7_24_1,pmk1,0,2,mst7,24,1,0.7366356911806696,0.745382639004489,"Different strains, different time"
pmk1_2_2,mst7_24_1,pmk1,2,2,mst7,24,1,0.7719411886673087,0.7845055203445066,"Different strains, different time"
pmk1_4_2,mst7_24_1,pmk1,4,2,mst7,24,1,0.7584267884013607,0.7631375297642399,"Different strains, different time"
pmk1_24_2,mst7_24_1,pmk1,24,2,mst7,24,1,0.828749928208998,0.8216902602726133,"Different strain, same time"
Guy11M_0_1,mst7_24_1,Guy11M,0,1,mst7,24,1,0.9091699694084348,0.8987006417867677,"Different strains, different time"
Guy11M_2_1,mst7_24_1,Guy11M,2,1,mst7,24,1,0.6590841514480018,0.6719198951081145,"Different strains, different time"
Guy11M_4_1,mst7_24_1,Guy11M,4,1,mst7,24,1,0.745543452674417,0.752195358756349,"Different strains, different time"
Guy11M_24_1,mst7_24_1,Guy11M,24,1,mst7,24,1,0.57917542704956,0.5787903374345376,"Different strain, same time"
Guy11M_0_2,mst7_24_1,Guy11M,0,2,mst7,24,1,0.9026362862047725,0.890570215672834,"Different strains, different time"
Guy11M_2_2,mst7_24_1,Guy11M,2,2,mst7,24,1,0.6905893723164751,0.7010219459206599,"Different strains, different time"
Guy11M_4_2,mst7_24_1,Guy11M,4,2,mst7,24,1,0.7465342775087632,0.752778302407064,"Different strains, different time"
Guy11M_24_2,mst7_24_1,Guy11M,24,2,mst7,24,1,0.57917542704956,0.5787903374345376,"Different strain, same time"
mst7_0_1,MST7WT_0_1,mst7,0,1,MST7WT,0,1,0.7664905025779034,0.7789447898810102,"Different strain, same time"
mst7_2_1,MST7WT_0_1,mst7,2,1,MST7WT,0,1,0.7205637995522214,0.736886403401037,"Different strains, different time"
mst7_4_1,MST7WT_0_1,mst7,4,1,MST7WT,0,1,0.746589016987804,0.7649317257889954,"Different strains, different time"
mst7_24_1,MST7WT_0_1,mst7,24,1,MST7WT,0,1,0.9567019376176851,0.9480457421024859,"Different strains, different time"
MST7WT_2_1,MST7WT_0_1,MST7WT,2,1,MST7WT,0,1,0.7406677477693104,0.7575176130364636,"Same strain, different time"
MST7WT_4_1,MST7WT_0_1,MST7WT,4,1,MST7WT,0,1,0.7041466887168607,0.7149841886064406,"Same strain, different time"
MST7WT_24_1,MST7WT_0_1,MST7WT,24,1,MST7WT,0,1,0.6065283460810954,0.6017655101167162,"Same strain, different time"
MST7PM_0_1,MST7WT_0_1,MST7PM,0,1,MST7WT,0,1,0.9330668809030023,0.9297142683027455,"Different strain, same time"
MST7PM_2_1,MST7WT_0_1,MST7PM,2,1,MST7WT,0,1,0.731846335670325,0.7450481467460277,"Different strains, different time"
MST7PM_4_1,MST7WT_0_1,MST7PM,4,1,MST7WT,0,1,0.686824038862294,0.6948977658505486,"Different strains, different time"
MST7PM_24_1,MST7WT_0_1,MST7PM,24,1,MST7WT,0,1,0.7064052609110303,0.7041476727327804,"Different strains, different time"
MST7PD_0_1,MST7WT_0_1,MST7PD,0,1,MST7WT,0,1,0.950630134724072,0.9436540868360224,"Different strain, same time"
MST7PD_2_1,MST7WT_0_1,MST7PD,2,1,MST7WT,0,1,0.7306265924713258,0.7465064964499838,"Different strains, different time"
MST7PD_4_1,MST7WT_0_1,MST7PD,4,1,MST7WT,0,1,0.6981682865234947,0.7110808129331243,"Different strains, different time"
MST7PD_24_1,MST7WT_0_1,MST7PD,24,1,MST7WT,0,1,0.7171401279567774,0.7184263655585527,"Different strains, different time"
Guy11_0_1,MST7WT_0_1,Guy11,0,1,MST7WT,0,1,0.9297931246546645,0.9321801519263944,"Different strain, same time"
Guy11_2_1,MST7WT_0_1,Guy11,2,1,MST7WT,0,1,0.7237342635001226,0.7447324327510481,"Different strains, different time"
Guy11_4_1,MST7WT_0_1,Guy11,4,1,MST7WT,0,1,0.6547886077610656,0.6677549457911104,"Different strains, different time"
Guy11_24_1,MST7WT_0_1,Guy11,24,1,MST7WT,0,1,0.6146011890050319,0.61523398218399,"Different strains, different time"
mst7_0_2,MST7WT_0_1,mst7,0,2,MST7WT,0,1,0.9371063678210115,0.9353171666430313,"Different strain, same time"
mst7_2_2,MST7WT_0_1,mst7,2,2,MST7WT,0,1,0.735382441058488,0.7526141906174597,"Different strains, different time"
mst7_4_2,MST7WT_0_1,mst7,4,2,MST7WT,0,1,0.7150314309280904,0.7285627772877483,"Different strains, different time"
mst7_24_2,MST7WT_0_1,mst7,24,2,MST7WT,0,1,0.7341170519240395,0.7377810502523509,"Different strains, different time"
MST7WT_0_2,MST7WT_0_1,MST7WT,0,2,MST7WT,0,1,0.9351533783498105,0.920028215716847,Biological replicates
MST7WT_2_2,MST7WT_0_1,MST7WT,2,2,MST7WT,0,1,0.714356469111747,0.7314810545710559,"Same strain, different time"
MST7WT_4_2,MST7WT_0_1,MST7WT,4,2,MST7WT,0,1,0.6839085422773873,0.6977223106960814,"Same strain, different time"
MST7WT_24_2,MST7WT_0_1,MST7WT,24,2,MST7WT,0,1,0.6385921986368598,0.6014537496103307,"Same strain, different time"
MST7PM_0_2,MST7WT_0_1,MST7PM,0,2,MST7WT,0,1,0.9291388050236362,0.910041729446542,"Different strain, same time"
MST7PM_2_2,MST7WT_0_1,MST7PM,2,2,MST7WT,0,1,0.7308905273126214,0.7480085454777509,"Different strains, different time"
MST7PM_4_2,MST7WT_0_1,MST7PM,4,2,MST7WT,0,1,0.6832596080134702,0.6972536048292403,"Different strains, different time"
MST7PM_24_2,MST7WT_0_1,MST7PM,24,2,MST7WT,0,1,0.6763446880798188,0.6786010304805847,"Different strains, different time"
MST7PD_0_2,MST7WT_0_1,MST7PD,0,2,MST7WT,0,1,0.9177004472323389,0.89684569497471045,"Different strain, same time"
MST7PD_2_2,MST7WT_0_1,MST7PD,2,2,MST7WT,0,1,0.7518147368579184,0.7715374398054744,"Different strains, different time"
MST7PD_4_2,MST7WT_0_1,MST7PD,4,2,MST7WT,0,1,0.6879303307188006,0.7021621811046428,"Different strains, different time"
Guy11_0_2,MST7WT_0_1,Guy11,0,2,MST7WT,0,1,0.9254034694392467,0.9191657298406977,"Different strain, same time"
Guy11_2_2,MST7WT_0_1,Guy11,2,2,MST7WT,0,1,0.7331820753485508,0.754009200661742,"Different strains, different time"
Guy11_4_2,MST7WT_0_1,Guy11,4,2,MST7WT,0,1,0.6744168484599808,0.6891706334962232,"Different strains, different time"
Guy11_24_2,MST7WT_0_1,Guy11,24,2,MST7WT,0,1,0.6107551327747114,0.6109886975211373,"Different strains, different time"
mst7_0_3,MST7WT_0_1,mst7,0,3,MST7WT,0,1,0.8501886240035639,0.8472157067442747,"Different strain, same time"
mst7_2_3,MST7WT_0_1,mst7,2,3,MST7WT,0,1,0.7290525084758827,0.747842286765667,"Different strains, different time"
mst7_4_3,MST7WT_0_1,mst7,4,3,MST7WT,0,1,0.7192358203804181,0.7385646232167882,"Different strains, different time"
mst7_24_3,MST7WT_0_1,mst7,24,3,MST7WT,0,1,0.7451262550096223,0.7666611702409054,"Different strains, different time"
MST7WT_0_3,MST7WT_0_1,MST7WT,0,3,MST7WT,0,1,0.9467327788057862,0.9391387141253,Biological replicates
MST7WT_2_3,MST7WT_0_1,MST7WT,2,3,MST7WT,0,1,0.733560015937078,0.752386291938831,"Same strain, different time"
MST7WT_4_3,MST7WT_0_1,MST7WT,4,3,MST7WT,0,1,0.691464221102607,0.7054575589080441,"Same strain, different time"
MST7WT_24_3,MST7WT_0_1,MST7WT,24,3,MST7WT,0,1,0.6709866629537504,0.6679100708940342,"Same strain, different time"
MST7PM_0_3,MST7WT_0_1,MST7PM,0,3,MST7WT,0,1,0.9463319449033332,0.9353489060980643,"Different strain, same time"
MST7PM_2_3,MST7WT_0_1,MST7PM,2,3,MST7WT,0,1,0.7314804590068766,0.7483167564829667,"Different strains, different time"
MST7PM_4_3,MST7WT_0_1,MST7PM,4,3,MST7WT,0,1,0.6852525312715149,0.6971736864727299,"Different strains, different time"
MST7PM_24_3,MST7WT_0_1,MST7PM,24,3,MST7WT,0,1,0.6641555060237454,0.6511457241365438,"Different strains, different time"
MST7PD_0_3,MST7WT_0_1,MST7PD,0,3,MST7WT,0,1,0.9459598870775561,0.9324010106783167,"Different strain, same time"
MST7PD_2_3,MST7WT_0_1,MST7PD,2,3,MST7WT,0,1,0.7410260665541263,0.761288537918386,"Different strains, different time"
MST7PD_4_3,MST7WT_0_1,MST7PD,4,3,MST7WT,0,1,0.6850194855229875,0.7040665326466641,"Different strains, different time"
MST7PD_24_3,MST7WT_0_1,MST7PD,24,3,MST7WT,0,1,0.643318074346851,0.6387731272843745,"Different strains, different time"
Guy11_0_3,MST7WT_0_1,Guy11,0,3,MST7WT,0,1,0.9289791894665009,0.9187883032754518,"Different strain, same time"
Guy11_2_3,MST7WT_0_1,Guy11,2,3,MST7WT,0,1,0.7464601837278003,0.768943968995066,"Different strains, different time"
Guy11_4_3,MST7WT_0_1,Guy11,4,3,MST7WT,0,1,0.669737565696778,0.6908309904012104,"Different strains, different time"
Guy11_24_3,MST7WT_0_1,Guy11,24,3,MST7WT,0,1,0.5980891334114476,0.6066273342534176,"Different strains, different time"
pmk1_0_1,MST7WT_0_1,pmk1,0,1,MST7WT,0,1,0.7168843758288808,0.7421939537441012,"Different strain, same time"
pmk1_2_1,MST7WT_0_1,pmk1,2,1,MST7WT,0,1,0.7469541433220117,0.7744889543493567,"Different strains, different time"
pmk1_4_1,MST7WT_0_1,pmk1,4,1,MST7WT,0,1,0.7402701259710288,0.7590112513797633,"Different strains, different time"
pmk1_24_1,MST7WT_0_1,pmk1,24,1,MST7WT,0,1,0.8211700024065054,0.8209023775078369,"Different strains, different time"
pmk1_0_2,MST7WT_0_1,pmk1,0,2,MST7WT,0,1,0.7178904188376447,0.7421497457278866,"Different strain, same time"
pmk1_2_2,MST7WT_0_1,pmk1,2,2,MST7WT,0,1,0.7459467597631091,0.7732786664601853,"Different strains, different time"
pmk1_4_2,MST7WT_0_1,pmk1,4,2,MST7WT,0,1,0.734939683752702,0.7553348991569196,"Different strains, different time"
pmk1_24_2,MST7WT_0_1,pmk1,24,2,MST7WT,0,1,0.8211700024065054,0.8209023775078369,"Different strains, different time"
Guy11M_0_1,MST7WT_0_1,Guy11M,0,1,MST7WT,0,1,0.8968045678406734,0.8830029610545463,"Different strain, same time"
Guy11M_2_1,MST7WT_0_1,Guy11M,2,1,MST7WT,0,1,0.6758749338043463,0.6981370799228215,"Different strains, different time"
Guy11M_4_1,MST7WT_0_1,Guy11M,4,1,MST7WT,0,1,0.738431606452665,0.7591622983038531,"Different strains, different time"
Guy11M_24_1,MST7WT_0_1,Guy11M,24,1,MST7WT,0,1,0.6045362406139795,0.6016481337807824,"Different strains, different time"
Guy11M_0_2,MST7WT_0_1,Guy11M,0,2,MST7WT,0,1,0.8911729861810442,0.8760465925108645,"Different strain, same time"
Guy11M_2_2,MST7WT_0_1,Guy11M,2,2,MST7WT,0,1,0.7021299723810042,0.7182291918177817,"Different strains, different time"
Guy11M_4_2,MST7WT_0_1,Guy11M,4,2,MST7WT,0,1,0.7401306627834904,0.7592815536089205,"Different strains, different time"
Guy11M_24_2,MST7WT_0_1,Guy11M,24,2,MST7WT,0,1,0.6045362406139795,0.6016481337807824,"Different strains, different time"
mst7_0_1,MST7WT_2_1,mst7,0,1,MST7WT,2,1,0.854957422776034,0.8469049071717587,"Different strains, different time"
mst7_2_1,MST7WT_2_1,mst7,2,1,MST7WT,2,1,0.9486533670120182,0.947493678536649,"Different strain, same time"
mst7_4_1,MST7WT_2_1,mst7,4,1,MST7WT,2,1,0.970953284126827,0.9707075128792744,"Different strains, different time"
mst7_24_1,MST7WT_2_1,mst7,24,1,MST7WT,2,1,0.7619130604196218,0.7674153250260097,"Different strains, different time"
MST7WT_0_1,MST7WT_2_1,MST7WT,0,1,MST7WT,2,1,0.7406677477693104,0.7575176130364636,"Same strain, different time"
MST7WT_4_1,MST7WT_2_1,MST7WT,4,1,MST7WT,2,1,0.9001948074126823,0.9030047192907025,"Same strain, different time"
MST7WT_24_1,MST7WT_2_1,MST7WT,24,1,MST7WT,2,1,0.52779558477664,0.5435291963444896,"Same strain, different time"
MST7PM_0_1,MST7WT_2_1,MST7PM,0,1,MST7WT,2,1,0.7842963030297618,0.7854995379828068,"Different strains, different time"
MST7PM_2_1,MST7WT_2_1,MST7PM,2,1,MST7WT,2,1,0.9735460596618539,0.9728610078569859,"Different strain, same time"
MST7PM_4_1,MST7WT_2_1,MST7PM,4,1,MST7WT,2,1,0.8661780262140548,0.8691164611442902,"Different strains, different time"
MST7PM_24_1,MST7WT_2_1,MST7PM,24,1,MST7WT,2,1,0.7365364865705253,0.7371790652004564,"Different strains, different time"
MST7PD_0_1,MST7WT_2_1,MST7PD,0,1,MST7WT,2,1,0.7444632493435669,0.747972471580763,"Different strains, different time"
MST7PD_2_1,MST7WT_2_1,MST7PD,2,1,MST7WT,2,1,0.9849597764226414,0.9855897937997229,"Different strain, same time"
MST7PD_4_1,MST7WT_2_1,MST7PD,4,1,MST7WT,2,1,0.9345883892461748,0.9339523026811909,"Different strains, different time"
MST7PD_24_1,MST7WT_2_1,MST7PD,24,1,MST7WT,2,1,0.73220237999052,0.7313263647436629,"Different strains, different time"
Guy11_0_1,MST7WT_2_1,Guy11,0,1,MST7WT,2,1,0.7281554340330845,0.7377219488042446,"Different strains, different time"
Guy11_2_1,MST7WT_2_1,Guy11,2,1,MST7WT,2,1,0.9636397240644259,0.9650437574524169,"Different strain, same time"
Guy11_4_1,MST7WT_2_1,Guy11,4,1,MST7WT,2,1,0.8030440527809755,0.8139918749763084,"Different strains, different time"
Guy11_24_1,MST7WT_2_1,Guy11,24,1,MST7WT,2,1,0.5925976975585943,0.6044631927526302,"Different strains, different time"
mst7_0_2,MST7WT_2_1,mst7,0,2,MST7WT,2,1,0.7771080481499852,0.778916607417826,"Different strains, different time"
mst7_2_2,MST7WT_2_1,mst7,2,2,MST7WT,2,1,0.9744620891769757,0.9747234215487545,"Different strain, same time"
mst7_4_2,MST7WT_2_1,mst7,4,2,MST7WT,2,1,0.938537675142567,0.9362304470220868,"Different strains, different time"
mst7_24_2,MST7WT_2_1,mst7,24,2,MST7WT,2,1,0.7407527483750047,0.7412376712331064,"Different strains, different time"
MST7WT_0_2,MST7WT_2_1,MST7WT,0,2,MST7WT,2,1,0.6801743256324202,0.6896970473466241,"Same strain, different time"
MST7WT_2_2,MST7WT_2_1,MST7WT,2,2,MST7WT,2,1,0.978426434583803,0.978315771604971,Biological replicates
MST7WT_4_2,MST7WT_2_1,MST7WT,4,2,MST7WT,2,1,0.8588162010864785,0.865077305267234,"Same strain, different time"
MST7WT_24_2,MST7WT_2_1,MST7WT,24,2,MST7WT,2,1,0.5755323261897938,0.5731045245806323,"Same strain, different time"
MST7PM_0_2,MST7WT_2_1,MST7PM,0,2,MST7WT,2,1,0.6538792204492458,0.66243685008864,"Different strains, different time"
MST7PM_2_2,MST7WT_2_1,MST7PM,2,2,MST7WT,2,1,0.9821146170742527,0.9822797202134234,"Different strain, same time"
MST7PM_4_2,MST7WT_2_1,MST7PM,4,2,MST7WT,2,1,0.8736410316897245,0.877962965382644,"Different strains, different time"
MST7PM_24_2,MST7WT_2_1,MST7PM,24,2,MST7WT,2,1,0.680032237094306,0.6859070924963688,"Different strains, different time"
MST7PD_0_2,MST7WT_2_1,MST7PD,0,2,MST7WT,2,1,0.6501320275696539,0.6611221429971296,"Different strains, different time"
