"","mst7_0_1","mst7_2_1","mst7_4_1","mst7_24_1","MST7WT_0_1","MST7WT_2_1","MST7WT_4_1","MST7WT_24_1","MST7PM_0_1","MST7PM_2_1","MST7PM_4_1","MST7PM_24_1","MST7PD_0_1","MST7PD_2_1","MST7PD_4_1","MST7PD_24_1","Guy11_0_1","Guy11_2_1","Guy11_4_1","Guy11_24_1","mst7_0_2","mst7_2_2","mst7_4_2","mst7_24_2","MST7WT_0_2","MST7WT_2_2","MST7WT_4_2","MST7WT_24_2","MST7PM_0_2","MST7PM_2_2","MST7PM_4_2","MST7PM_24_2","MST7PD_0_2","MST7PD_2_2","MST7PD_4_2","Guy11_0_2","Guy11_2_2","Guy11_4_2","Guy11_24_2","mst7_0_3","mst7_2_3","mst7_4_3","mst7_24_3","MST7WT_0_3","MST7WT_2_3","MST7WT_4_3","MST7WT_24_3","MST7PM_0_3","MST7PM_2_3","MST7PM_4_3","MST7PM_24_3","MST7PD_0_3","MST7PD_2_3","MST7PD_4_3","MST7PD_24_3","Guy11_0_3","Guy11_2_3","Guy11_4_3","Guy11_24_3","pmk1_0_1","pmk1_2_1","pmk1_4_1","pmk1_24_1","pmk1_0_2","pmk1_2_2","pmk1_4_2","pmk1_24_2","Guy11M_0_1","Guy11M_2_1","Guy11M_4_1","Guy11M_24_1","Guy11M_0_2","Guy11M_2_2","Guy11M_4_2","Guy11M_24_2"
"MGG_17253T0",9.59356,9.0601,3.99956,1.85409,0.784484,3.37114,12.3986,4.72066,2.48795,4.8559,9.07492,7.67546,1.86955,3.81822,4.24052,8.19523,0.681594,2.45702,15.0872,7.14232,2.312,4.23625,6.12093,5.17715,1.07631,3.42408,15.2534,0,1.52384,5.09424,15.2756,11.6357,1.01948,3.89986,12.0175,1.59336,3.04416,12.0455,7.63476,3.99556,5.43194,8.10861,11.6087,0.930406,3.2136,12.5442,11.6706,1.79158,4.05021,12.5131,6.74553,1.04205,3.51457,17.893,8.40034,0.466765,2.30719,15.3532,7.60062,6.27435,6.03732,7.11703,0,9.17293,6.85154,7.71384,0,0.831984,2.61508,5.42025,6.8111,0.871297,12.2117,5.13476,6.8111
"MGG_08800T0",5.86502,2.57591,2.81836,5.28057,3.70784,7.14822,5.67164,14.8205,7.78092,3.11122,1.51181,9.82445,4.65036,2.03222,0.991615,26.6616,5.21532,2.79188,1.07185,21.1491,4.76927,3.03712,2.35978,6.65023,15.8287,10.4941,7.69421,5.2347,7.27977,2.807,1.00092,16.9404,8.91112,2.96973,0.776835,9.30824,3.68758,0.934487,24.6478,3.86804,3.46637,3.24407,11.339,18.1788,9.75343,5.72255,31.341,7.19358,2.41674,0.985174,10.6767,5.73282,3.30659,1.34194,16.8733,4.30693,3.40305,1.24347,32.7766,6.59236,8.1779,10.5333,13.8463,6.31738,7.88875,10.9698,13.8463,3.10281,5.08964,4.43989,30.3651,3.65464,2.52798,5.00027,30.3651
"MGG_03303T0",4.60959,3.07069,4.25724,1.63291,0.810136,3.1359,3.08429,2.43175,1.96726,2.42287,3.81117,8.53635,1.21773,4.03296,3.44958,6.62605,1.50896,2.95047,2.33334,7.15476,2.83405,2.75047,3.41753,5.60744,0.728781,2.80914,2.88821,0,0.627516,2.91013,2.87914,8.19124,0.674544,4.05383,3.32988,1.21993,3.54876,2.28705,6.12893,4.76922,3.26174,3.1873,12.7859,1.79049,3.44864,2.43498,7.12804,1.15956,2.60669,2.71077,2.76124,0.904054,3.58791,2.57029,6.9212,1.27825,5.60011,2.67172,5.92243,12.6953,5.63637,5.09665,3.57612,11.3286,6.06741,5.97996,3.57612,0.290727,4.4081,4.59004,6.17829,0.279954,3.0018,4.66506,6.17829
"MGG_02371T0",5.69869,13.9432,8.29348,21.8815,9.16913,11.5428,16.9647,1.89204,51.6303,18.3552,28.2644,7.63579,35.547,12.8242,19.1473,5.67552,45.6251,12.2954,14.9781,4.60524,28.8609,8.16163,13.7653,2.64063,34.448,14.8174,16.4853,0,43.1423,11.7719,26.1727,7.37874,52.4475,10.5057,21.6363,55.205,14.2329,12.4434,5.02205,19.702,12.3791,16.9179,7.05931,56.0538,14.6289,19.9821,5.06827,34.4479,12.2751,16.9098,2.06585,34.0675,15.3842,23.7836,5.18502,59.2093,11.5804,20.5902,4.74563,7.57485,11.2541,15.0465,48.1705,6.71402,11.5092,14.733,48.1705,80.5366,15.5031,14.5557,6.54768,73.7824,17.1698,12.8326,6.54768
"MGG_07873T0",0,0.0369561,0,0,0,0,0,0.026524,0.0307191,0,0,0,0,0,0,0,0.0366471,0,0.134638,0,0.0325795,0,0,0,0,0,0,0,0,0,0.0406119,0,0,0,0,0.189554,0,0,0,0,0.138469,0.0460733,0,0,0.0397612,0,0,0,0,0.0336869,0,0,0.0338396,0.0482677,0,0,0,0,0,0,0.0321324,0.0216918,0,0,0,0.039129,0,0,0,0,0.0705373,0,0.178763,0.0321384,0.0705373
"MGG_07764T0",1.64483,2.18429,3.62217,3.52707,2.18675,1.70922,1.63805,155.641,6.18618,2.4782,1.60184,36.2946,5.68762,1.99324,2.40193,56.963,6.9425,2.05713,2.22833,85.2249,4.73087,2.70003,2.12557,1.44836,6.23572,2.89898,1.80798,13.4491,6.43262,1.66911,1.55977,75.4704,7.20263,3.0112,1.45571,5.28273,3.17568,1.39944,112.702,4.1367,4.24813,3.50031,3.47177,8.32591,2.42204,1.71245,66.4822,4.94874,1.41991,1.73522,27.8407,4.37833,2.06434,1.76469,80.7506,4.51909,2.74974,2.06481,194.178,3.57498,4.96304,5.04648,3.32232,3.38922,5.32721,4.79402,3.32232,3.92893,2.02852,2.19849,416.397,3.945,3.19898,3.05736,416.397
"MGG_05047T0",17.0741,6.7636,7.11996,11.9923,6.44716,6.73583,16.1947,13.2031,12.8417,5.99163,10.9942,10.1993,10.9963,6.46631,7.41199,12.4432,28.9742,7.58345,22.709,10.7038,16.8968,7.67769,5.95926,15.3248,13.6459,6.6399,22.8719,0.811129,10.2427,7.06046,18.4082,11.9978,10.5475,10.1408,12.2293,13.1335,7.88826,17.0283,11.4377,6.63741,6.00512,6.0688,25.9342,14.6177,9.15334,15.2806,10.096,11.2984,5.70299,13.7725,11.6012,9.44447,9.37631,24.875,8.89722,11.089,16.4057,20.2827,9.83409,20.7415,16.9942,17.2423,10.5283,21.5067,16.4576,17.1875,10.5283,15.368,20.2644,20.0471,12.2193,14.9238,25.3273,20.096,12.2193
"MGG_02999T0",20.1118,25.0598,14.0981,8.9906,2.41588,16.0431,33.6602,19.2625,9.39894,19.7126,42.3073,36.198,7.47299,17.89,34.0603,29.2076,12.1737,18.7767,76.7254,41.7595,8.85204,17.1759,22.6645,18.0301,5.98671,18.0205,51.2183,3.49573,8.90513,16.6499,44.4251,35.1848,7.34414,16.4575,31.3158,8.8432,18.2533,60.388,35.1241,10.791,18.422,23.5785,30.3649,8.89498,19.2459,38.5912,31.8648,8.21473,18.5375,34.6731,22.3602,6.07674,23.6017,45.9293,28.7592,5.66264,19.3696,53.9398,35.187,51.6537,41.1813,41.5479,17.5072,49.0705,40.1522,44.0231,17.5072,36.6768,102.827,35.2702,57.3268,36.0552,94.5293,34.8423,57.3268
"MGG_17936T0",23.6325,6.4975,6.13814,1.76861,1.06985,5.73477,3.7033,41.7995,3.48203,5.61621,4.02508,23.3378,2.08951,3.01563,3.86178,24.1919,2.77714,2.85075,1.11809,53.9002,5.20605,6.21077,8.64129,27.09,2.57386,4.51783,3.26305,5.00096,2.13167,3.54781,2.02318,32.0484,0.807826,4.56404,2.959,2.44239,3.3766,1.56357,63.5074,4.98245,3.65745,5.99251,39.4699,2.69848,5.23021,3.78107,34.4046,3.24125,3.59478,2.57397,36.1593,2.75667,5.77932,2.55393,36.7916,2.61761,6.00634,1.80119,64.8664,66.1043,19.0788,36.6089,15.329,63.1804,19.7048,37.1347,15.329,0.769473,13.1237,14.071,29.2183,0.754988,8.00414,13.0782,29.2183
"MGG_00614T0",0.505269,0,0.497737,1.93099,0,0,0,0,2.68025,0,0,0.707658,2.63414,0.53114,0,0,1.89546,0.576893,0,2.35487,0.925717,0.27731,0,0,6.76325,0.291922,0,0,8.47754,0,0,0.299765,3.57191,0.311896,0,3.71114,0.662983,0,0.59219,1.04029,0,0,0,5.38578,0,0,0.188687,6.72952,0.26365,0,0.354914,3.99395,0,0,1.90516,5.98318,0.50944,0,0.362364,0.330567,0.613551,0.206053,0,0.391429,0.324671,0.358871,0,3.68605,0,0,1.38991,1.94589,0,0.152624,1.38991
"MGG_01552T0",54.3557,55.2217,18.8799,448.905,1326.77,20.8655,42.0486,689.071,27.8892,46.649,20.9741,58.3951,33.005,36.0811,30.7314,336.22,12.4763,10.5768,9.12359,23.4535,11.6809,16.994,31.4178,646.333,18.1158,11.08,13.1333,2346.93,61.7923,13.1168,9.63976,46.4235,30.641,18.3226,12.8983,9.17149,8.27122,11.2905,20.7532,408.017,25.1866,32.8811,53.7836,28.5201,13.6719,11.4943,50.3185,12.9496,9.5738,10.9899,485.042,24.3889,15.2169,8.79036,86.3218,26.0905,17.0436,15.3852,96.9779,19.4282,16.3605,42.101,0,20.7124,17.3971,39.9079,0,8.70748,57.8625,24.5556,27.5229,6.88165,31.9423,22.6909,27.5229
"MGG_09818T0",0.128795,0.0307871,0,0,0,0.0275724,0,0.242185,0,0,0.052538,1.92798,0.0221749,0.104102,0.0627395,1.20942,0,0,0,2.98981,0.162223,0,0.0627609,0.102149,0,0,0.0534387,0,0,0,0,2.30704,0.0678482,0,0,0,0,0,4.67432,0.399056,0,0,9.12468,0.069226,0,0.0688993,1.07263,0.0195679,0,0,0.57692,0,0.0282189,0.0200632,1.74884,0,0.0329845,0,1.11172,3.07794,0.0811506,0.273973,0,3.38393,0.0290464,0.0990047,0,0,0,0.0457337,2.96516,0,0,0.0270621,2.96516
"MGG_05567T0",7.60353,3.38701,5.25271,5.45376,2.74813,3.60175,2.16563,9.19955,11.029,4.92648,2.71861,8.09755,6.83324,3.76567,2.81751,8.31971,4.45439,3.56597,2.62472,12.8078,5.58866,4.84115,3.0963,2.52412,13.5225,2.80336,2.49951,3.35364,17.3205,4.94931,2.37608,13.3889,17.7216,4.68513,1.69051,5.54417,5.59188,3.15918,13.9157,1.67559,4.09518,3.75131,6.28526,11.4313,3.61139,2.92289,11.949,9.5962,3.89997,2.71817,5.6375,9.66828,4.3606,2.2825,10.5762,3.33159,6.39825,2.35454,12.6283,3.89215,10.7958,17.5674,0,4.55288,10.0446,18.5946,0,3.39525,5.43049,9.9566,24.9169,3.32218,9.064,11.2412,24.9169
"MGG_14184T0",0.181454,0,0.0489637,0,0.142332,0,0,0,0.0871757,0,0,0,0,0,0,0.0419617,0,0.0606712,0.0635999,0.389063,0,0,0.0535911,0,0,0,0,0,0,0,0.115168,0.41219,0,0,0,0,0,0,0.0800341,0,0.0490753,0,0.850554,0,0.0562192,0,0,0,0,0,0.872273,0,0,0,0.889578,0.0443667,0,0,0,0.195326,0.0439998,0.0593766,0,0.228561,0,0,0,0,0,0,0,0,0,0.0439815,0
"MGG_04616T0",53.5342,80.2952,76.4726,77.3992,34.0082,83.4542,68.139,35.3853,95.7931,75.4943,78.9619,50.4495,98.9018,91.921,72.538,47.618,123.166,97.7844,106.072,55.3298,102.017,86.4828,71.9166,39.709,104.766,99.1737,87.2005,2.67371,95.7081,95.5085,92.1423,49.9929,106.453,100.994,78.7703,140.207,93.9144,99.1953,50.1875,41.5011,93.5357,90.215,63.9679,97.0044,97.4501,72.7518,42.754,102.094,102.187,71.8999,31.1366,89.541,93.4449,88.4795,41.8426,81.4559,74.8614,82.6481,54.0392,63.511,58.8512,62.108,102.703,62.0301,59.062,65.5175,102.703,76.5565,106.243,59.2844,45.7316,80.7467,85.6177,57.9406,45.7316
"MGG_07446T0",3.74586,2.00626,1.92103,5.54281,2.46676,1.50823,1.13346,1.99467,7.4833,1.32946,1.18184,2.68536,9.50186,1.8267,1.21887,2.98622,9.08243,1.28677,0.970364,3.12407,7.53506,2.03136,1.73218,4.7667,9.44541,1.21602,1.20892,0.226879,8.19468,1.52723,1.04094,3.63029,13.2666,1.83362,1.06342,13.8173,1.68406,0.853524,3.80369,1.40212,1.74972,1.72582,6.86122,16.5545,1.41831,0.864406,3.0261,8.38731,1.10766,0.898582,3.11425,7.29612,1.36402,1.15746,2.39242,7.50865,1.6611,1.00204,4.65351,8.7226,2.64864,4.16716,6.8107,6.50086,2.80906,3.14202,6.8107,6.36267,1.68344,1.7718,2.52584,9.07289,1.48803,1.81764,2.52584
"MGG_17308T0",95.7748,21.6362,22.5344,16.5246,15.4197,20.8487,8.93801,42.3724,25.6523,20.541,10.7422,45.7451,20.4917,16.0203,7.13394,54.0262,16.4749,18.5825,1.40749,47.6012,23.4175,22.6547,11.1416,72.8282,21.535,13.4132,6.44893,7.87228,24.2419,19.0573,4.76047,51.591,12.194,22.432,2.1527,19.4094,14.2251,3.93439,60.7185,22.4732,19.5024,20.1867,74.206,18.6096,18.8291,3.7344,58.7348,15.5431,15.0037,4.66733,44.6231,17.9991,21.513,3.64365,46.9771,10.9393,29.7655,4.36777,58.3067,83.2622,52.3242,96.1788,29.881,86.8024,60.7359,106.568,29.881,9.75484,72.3115,44.9168,33.2931,9.81402,24.2838,42.5236,33.2931
"MGG_17308T1",3.94406e-07,4.1058,0,0,0,0,3.77855,0.000326549,6.01741e-05,3.27666,1.26004,9.05474e-06,0.000330657,4.4982,8.31338,1.5725,0.000290565,1.24783e-06,4.88066,0.836418,1.18579,0.0186732,3.45742,0,0,1.72199,3.50101,0.589204,2.8987e-06,1.25557e-09,6.78766,0,2.91422,0.596711,6.88325,0.846702,1.167,5.67264,0.479194,0,0.665454,0.835201,2.61359,0.000310566,1.875,5.71673,1.05539,0,1.53875,4.32934,0,1.19627,4.55579,5.44547,2.6562,6.42072e-10,0.000223539,3.80174,2.09458,0,6.89864,12.5916,67.6205,1.79679,3.76187,4.15098,67.6205,6.98018,0,20.6094,35.5188,0.421474,26.1771,26.4158,35.5188
"MGG_03384T0",67.4499,123.058,100.2,7.16667,4.62883,141.667,111.275,5.52009,13.4807,156.034,100.297,28.9117,12.176,193.256,181.559,32.8371,9.03774,225.669,76.8374,16.803,17.4692,134.533,115.733,29.2941,6.8679,244.781,116.466,3.04972,6.51709,194.962,129.001,36.3036,5.28611,168.452,154.859,8.19165,218.595,109.027,16.7607,12.144,176.658,145.024,84.6014,14.6717,215.324,130.963,31.5876,9.46608,211.966,131.523,11.7418,6.83785,258.918,143.155,19.35,2.44711,156.475,121.876,18.2829,65.9597,90.6564,189.229,34.2313,64.0085,90.2454,210.932,34.2313,3.19643,218.494,186.549,36.7619,3.17794,206.923,178.511,36.7619
"MGG_01780T0",14.6243,12.3492,14.3908,9.02921,2.99436,11.758,7.1955,2.59589,7.77092,12.2007,8.43166,11.8114,10.9065,12.4842,9.21162,12.1096,14.4402,12.7054,9.22136,8.90783,10.306,13.2253,10.2453,10.5993,3.99694,11.8455,8.73467,0.870319,3.13248,11.8102,8.96953,11.6922,3.45157,14.9256,9.26937,11.9254,12.9735,12.2049,7.95338,10.3361,12.008,14.7755,13.3174,5.48873,13.4304,7.33437,9.903,4.93624,11.4299,7.96601,5.03745,3.29054,12.5107,8.65821,7.96962,7.70522,13.8702,10.1685,7.66753,8.76442,20.2106,23.5059,3.38542,8.6321,20.8551,25.1613,3.38542,8.37128,9.96856,16.2986,7.87588,8.56501,11.8455,15.921,7.87588
"MGG_10677T0",46.452,33.4643,40.8592,18.1178,7.36458,44.0601,26.538,22.2197,29.765,37.5165,28.979,40.743,24.1345,44.458,35.0458,38.8319,19.3688,39.0534,27.7872,32.7706,46.173,43.9689,31.6026,60.3086,19.7891,38.208,24.3767,2.7024,15.5176,42.4074,29.5224,41.4448,11.4786,41.4927,30.8213,27.5586,41.559,22.9777,36.4333,25.1848,38.2571,34.8393,62.1167,18.6191,40.259,27.1732,35.3493,20.4288,38.5758,26.7845,22.1709,19.3836,45.8042,29.6102,30.4419,15.8359,45.4166,31.2998,27.5284,104.487,77.6748,77.7391,71.6498,99.2785,76.1039,82.9729,71.6498,10.3398,32.7588,46.3826,33.9492,12.0486,34.2107,47.4737,33.9492
"MGG_08925T0",37.8608,44.0421,54.778,17.9282,8.56867,57.0995,47.6406,20.8801,21.3374,48.987,52.4011,40.2377,21.408,67.0227,46.7676,31.8523,35.0222,75.525,55.7346,39.4255,29.0515,60.5934,49.126,28.5069,17.2429,70.6955,53.7419,3.54038,12.729,65.7497,52.5567,41.8372,15.5803,60.1963,53.0807,33.4024,70.2788,50.0428,40.1042,29.4763,68.0761,51.909,50.9081,29.8995,69.5843,51.7054,33.0475,18.4297,64.9292,44.8779,16.9451,15.8227,68.5591,54.6083,30.5225,22.4887,55.6512,60.8514,38.9895,33.506,46.5482,40.7568,18.9464,31.6417,47.4236,42.6476,18.9464,25.6111,29.9311,38.9545,33.3215,27.3169,42.1403,38.0781,33.3215
"MGG_01984T0",0.885311,1.16616,2.04705,0.677602,0.329188,2.79737,7.72369,0.540726,0.711405,1.90624,9.56396,1.07506,0.446012,2.24244,3.49434,1.29427,0.509962,1.71562,15.8845,0.905135,0.603737,1.65501,1.43653,0.363911,0.185024,1.53187,9.41842,0,0.12598,2.21352,6.92299,1.84582,0.15156,2.06477,6.10928,0.17562,1.96813,10.51,1.15349,0.835001,0.801806,1.06869,0.35613,0.308831,2.35873,6.92809,1.72521,0.109249,1.97263,5.80352,0.548356,0.086175,1.88518,10.2492,0.937836,0.317149,4.33746,8.96729,0.899974,1.00164,2.33658,2.60897,3.28857,1.40447,3.11908,2.55556,3.28857,1.50675,24.1,7.69329,2.49748,2.65214,30.2496,8.09055,2.49748
"MGG_05595T0",1.01958,0.0684639,0.0269148,0.0282148,0.00670052,0.0261606,0.0423624,0.131283,0.0717769,0.0285897,0.148038,4.02106,0.0346022,0.0550852,0.109704,1.9976,0.038627,0.0451739,0.186838,2.32185,0.127181,0.0636782,0.16726,1.44677,0.121501,0,0.0673898,0,0.0795775,0.0421042,0.0527839,2.39358,0.0106154,0.111227,0.0218907,0.0616181,0.0468618,0.278651,2.45082,0.0235289,0.0810128,0.206662,3.4083,0.0291289,0.114263,0.0645564,1.8188,0,0.0280721,0.0611482,1.45274,0.0121041,0.0539705,0.0316433,1.27819,0.0321221,0.125509,0.118943,1.00834,0.379913,0.0623881,0.228859,0,0.279765,0.0671411,0.142302,0,0.0285262,0,0.105911,0.680706,0.04343,0.272856,0.116021,0.680706
"MGG_17611T0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.865131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MGG_04141T0",8.12305,4.97426,7.60846,18.7048,9.2996,8.82491,6.77786,11.8923,24.7548,5.5249,5.49359,9.92707,20.2559,7.53075,6.39546,7.60146,20.8903,10.193,5.66445,15.2721,28.9915,6.50177,4.59214,4.90488,15.7341,7.94395,4.9069,0.46446,13.1248,7.20311,5.80094,11.3009,11.7368,7.45514,6.56638,17.3141,6.97421,5.02263,13.0507,17.8432,6.09851,4.95271,11.047,19.0127,6.66572,5.65574,6.68298,19.7315,6.93832,4.7536,8.75781,15.5306,7.5841,6.49134,8.71951,9.94957,11.1513,5.24405,14.2811,14.7864,12.6624,8.19266,15.6006,15.7712,12.3977,7.97422,15.6006,14.2821,3.85141,8.62403,26.5737,15.6824,6.47265,7.85516,26.5737
"MGG_05267T0",102.855,179.051,212.15,130.81,29.576,147.181,109.438,4.73773,227.577,155.065,110.792,85.8562,215.287,160.227,142.914,51.1813,190.73,197.043,78.4522,46.5437,240.279,189.082,176.839,27.5707,169.622,207.844,114.644,10.7395,134.397,212.653,101.152,81.0883,167.934,244.714,124.264,272.477,225.2,104.345,43.29,239.295,236.902,226.509,136.045,224.617,213.699,116.991,51.6288,140.337,158.561,98.8658,15.2395,130.934,178.983,127.681,34.9152,181.695,196.055,119.826,46.5049,89.4785,151.495,160.426,156.873,90.0537,148.257,181.931,156.873,133.228,241.96,212.229,29.6498,135.351,196.319,203.154,29.6498
"MGG_15139T0",26.5768,12.8205,14.627,16.866,8.1512,10.504,14.5049,11.3021,25.9481,9.3046,13.153,24.4324,19.6743,9.35296,11.9619,25.2496,33.0414,12.6946,14.6639,27.6664,20.7016,10.0314,12.3638,11.2718,13.775,10.2259,16.4069,2.65017,9.87414,11.0193,14.2989,27.889,8.9917,11.3038,15.6298,22.1976,11.9379,15.1974,25.1491,12.6798,12.463,17.6141,26.3932,19.0281,13.1082,14.6767,24.4055,13.6738,8.99637,13.2808,10.0535,11.7258,13.2287,18.1749,22.775,9.63051,17.2627,19.155,29.0496,21.1438,27.1437,35.1919,14.7925,20.7569,27.1281,34.1453,14.7925,23.103,35.5022,34.7628,27.883,24.3154,33.574,33.263,27.883
"MGG_01757T0",70.8618,101.337,118.141,26.9461,12.9972,108.112,60.4386,15.0807,40.5163,86.628,49.8416,55.1534,32.3803,95.6056,73.2069,43.7199,54.3595,96.7034,33.3927,28.4325,54.1589,113.777,88.1657,38.0165,16.2062,107.023,47.9515,5.36337,11.8746,109.93,60.2414,46.6607,13.2664,108.833,67.9009,43.8348,95.9853,42.636,28.7798,65.7347,117.968,104.1,69.099,33.5156,115.948,63.8394,34.2101,24.0828,95.8376,52.4526,16.3344,20.4962,104.435,61.0675,28.1718,29.2841,120.665,52.43,23.4534,78.7656,137.457,128.269,50.0515,78.0963,139.721,139.468,50.0515,34.8732,99.381,144.341,33.5052,37.6286,95.2744,139.366,33.5052
"MGG_01303T0",24.4104,46.8235,49.5229,13.5544,6.41825,44.2379,27.3214,72.4904,14.5191,37.0522,20.058,30.7627,16.1566,48.3782,38.7537,36.0233,34.9262,44.3618,18.3527,49.6131,16.1701,40.316,43.1129,9.23438,10.3818,45.6872,23.346,4.1428,12.2121,36.185,22.7246,40.9217,11.8681,32.8053,22.4968,18.2768,39.6857,21.7237,59.3393,21.6762,35.7236,39.8554,16.0601,19.1541,37.8251,24.8588,39.7282,14.1655,35.7685,26.9968,22.3112,12.9875,43.6609,24.3762,45.0405,22.4323,43.541,34.4829,76.9437,18.141,52.057,55.67,26.3975,19.5814,53.2066,58.1476,26.3975,25.6041,36.8377,48.002,99.2671,25.3626,29.4671,48.4805,99.2671
"MGG_15289T0",8.98493,11.1639,8.37584,3.12473,2.04351,9.22059,4.49117,2.08928,4.97051,9.15438,4.67517,6.19246,4.68056,10.2359,7.14584,6.01812,5.23642,6.22141,2.3635,3.73995,4.88936,11.5707,8.07022,5.31559,3.67833,8.58682,4.45899,0,4.6715,8.51123,3.74041,6.52891,4.25734,7.4102,2.89661,3.56965,7.20035,3.80131,3.75759,2.50799,9.50238,8.70598,8.9771,6.35633,11.3038,4.08713,5.36263,3.44585,6.59549,3.84029,3.20454,4.23183,8.99612,4.19238,3.28646,3.34004,8.19751,5.32408,3.65213,9.26789,16.8156,17.9549,11.035,13.9651,17.0688,17.0336,11.035,7.22862,0.0041345,7.94764,6.69701,8.67772,3.84714,7.85638,6.69701
"MGG_13816T0",14.2038,20.2164,20.0102,19.0588,9.4079,18.8506,10.8474,9.72576,27.9269,15.6569,10.0465,18.5455,24.6985,19.6264,14.1173,17.8134,19.3717,15.0648,10.7366,21.9278,21.4996,20.8929,17.7814,11.8673,24.5307,20.0773,9.87328,2.15858,22.3541,17.3881,12.8809,19.1387,20.1301,13.3056,10.876,22.0872,13.5677,8.92541,20.7402,13.7034,21.6506,18.2279,18.8964,23.7574,19.4053,9.98955,18.9689,24.1376,19.2611,12.3613,11.089,21.984,23.9001,10.1472,18.8229,13.194,15.8807,11.466,23.4745,26.1949,33.2517,25.0938,36.9076,23.1794,32.5005,28.0838,36.9076,9.60314,11.4935,16.0433,35.8959,9.02544,14.7903,15.2736,35.8959
"MGG_06730T0",61.856,46.9417,36.9629,17.242,5.5402,38.0882,59.8594,75.3462,23.9128,44.7775,65.7542,67.5915,22.5833,33.091,79.1414,64.3665,15.0504,32.7486,55.282,121.376,32.9386,38.0894,53.6069,84.2927,13.6053,41.2729,60.3144,8.0971,10.2189,44.0116,69.1545,92.4151,10.4609,42.6922,70.1859,18.6057,34.1681,47.6713,128.829,31.5308,36.3219,45.292,118.688,18.0637,44.0203,71.8573,107.321,19.0047,35.2595,69.8578,66.795,14.1775,39.0732,57.5184,94.3279,10.3111,38.7204,68.2985,113.853,83.4222,36.5143,40.2123,7.33389,85.295,34.1164,43.2723,7.33389,7.40795,21.8586,39.0115,88.0899,9.80679,30.5026,36.9188,88.0899
"MGG_03905T0",39.9066,19.0243,37.4595,10.623,7.0547,41.3179,30.0374,466.862,20.4954,32.5432,41.797,47.9651,17.9431,42.5839,33.7636,60.3245,24.526,60.6328,40.1665,164.189,24.6914,31.4741,15.5911,48.6258,4.71627,41.2385,41.9405,13.3758,4.44372,44.716,38.7191,114.05,4.11216,54.1804,39.4701,6.19468,57.4266,39.3439,257.486,18.0165,31.4229,25.1438,63.3846,9.29507,52.6948,36.3403,120.45,6.31661,41.8601,31.1535,128.639,6.3345,63.2642,48.9797,154.815,8.36226,91.5267,51.1575,263.486,133.837,97.6689,85.6574,55.2154,134.799,98.5235,92.828,55.2154,19.4861,109.121,182.983,238.928,21.8985,182.559,176.072,238.928
"MGG_16412T0",28.2199,24.3374,7.71433,11.1978,7.24401,19.8375,31.6495,0,6.32168,11.8201,31.0676,34.3114,8.2658,9.72587,21.9652,19.1769,5.92246,12.7872,14.8219,13.2435,12.6952,19.2974,63.8689,54.6706,5.63441,22.4443,9.02822,0,3.19873,26.5936,11.7228,15.1847,1.49669,7.69644,17.4647,1.6531,22.3629,18.8026,14.4733,3.01141,18.9889,37.0296,65.4198,2.5701,10.2864,17.7317,28.295,1.58521,8.39664,16.386,4.74324,9.8949,4.05965,9.49137,11.2485,1.15676,1.23133,4.41378,11.1189,27.6206,5.33749,16.6821,418.876,57.2015,6.78772,15.1944,418.876,3.27984,0,6.38778,9.95588,0,8.45936,6.38535,9.95588
"MGG_03857T0",67.6855,38.6316,77.3993,25.3944,12.9633,53.9668,30.904,35.5074,48.5881,47.6075,27.2173,84.5429,36.3445,47.5889,36.448,65.2928,32.6493,41.4476,18.5117,62.2303,60.2231,50.0407,35.7115,60.7531,20.8281,36.7779,24.6705,6.62682,16.0822,47.8415,24.321,83.8621,17.5715,63.9006,27.9221,56.6465,48.094,20.3301,58.696,109.259,38.9839,39.4682,75.8669,39.952,50.3873,25.6538,69.0767,27.6048,41.7686,23.7728,37.6043,34.2102,49.8562,25.0568,70.349,45.2175,87.546,25.2447,45.2077,107.209,126.637,130.166,125.542,101.72,128.507,142.319,125.542,13.105,50.9149,123.216,70.4102,13.7597,54.5077,116.677,70.4102
"MGG_14638T0",17.0994,5.56364,6.10419,5.87492,3.82513,3.85964,7.56192,2.92034,4.8097,5.2644,5.28712,12.1442,7.2684,2.7336,4.546,9.87712,9.35632,3.03342,6.6653,8.60996,8.9871,6.06171,9.39677,17.1246,4.79109,4.18198,8.03087,0,4.23116,3.64659,7.17487,13.1155,6.41097,3.73645,5.33495,4.26512,5.22885,3.74491,5.71105,3.17516,5.50938,7.90889,23.2243,5.13053,5.01551,4.96519,11.1003,6.20111,5.17904,4.93923,7.26021,5.45252,6.11688,7.72447,9.52949,3.8819,4.69843,5.77849,7.94926,14.715,11.5169,20.5944,0,13.7488,10.3072,20.8634,0,11.8127,5.97527,8.59852,7.80622,12.5548,5.11813,7.99358,7.80622
