gene.index,RP/Rsum,FC:(class1/class2),pfp,P.value
5662,725.6,2.128,0.6248,0.02024
10203,727.9,7.473,0.6267,0.02034
1333,729,6.232,0.6268,0.0204
12775,729.1,5.24,0.6256,0.0204
9451,730.6,4.922,0.6263,0.02047
10919,731.7,5.28,0.6265,0.02053
1789,732.2,6.527,0.6258,0.02055
2560,733,8.789,0.6255,0.02059
1539,733.3,5.18,0.6246,0.02061
7848,733.5,1.756,0.6233,0.02061
6947,734.4,5.248,0.6233,0.02066
6917,735.5,2.119,0.6234,0.02071
7943,735.5,5.655,0.6221,0.02071
1568,737.7,5.664,0.6238,0.02081
3459,738.9,6.207,0.6241,0.02087
821,741.8,3.205,0.6269,0.02101
1924,742.4,5.771,0.6265,0.02104
10633,742.6,1.335,0.6253,0.02105
2066,742.6,5.261,0.624,0.02105
6053,747.7,4.805,0.6298,0.0213
6446,747.8,5.37,0.6286,0.0213
6699,752,4.384,0.6332,0.02151
2080,752.5,5.606,0.6326,0.02153
572,753.4,5.563,0.6324,0.02158
8908,754.6,12740000000,0.6327,0.02163
2431,754.7,10700000000,0.6315,0.02164
2174,757.2,7.306,0.6337,0.02176
2951,757.7,5.73,0.633,0.02179
4063,759.5,5.412,0.6342,0.02187
977,762.5,10520000000,0.637,0.02202
11115,764.6,13840000000,0.6387,0.02213
4092,764.7,5.19,0.6375,0.02213
1329,767.9,4.726,0.6406,0.02229
2142,768,3.618,0.6394,0.02229
6537,769.4,1.832,0.64,0.02236
6931,769.6,5.164,0.6389,0.02237
12461,770.1,6.4,0.6382,0.0224
10872,771.8,2.508,0.6392,0.02248
6012,773.7,11520000000,0.6406,0.02258
8579,774.9,6.284,0.6409,0.02264
6926,775,4.125,0.6396,0.02264
11496,778.3,13350000000,0.643,0.02281
10929,779.7,5.316,0.6435,0.02287
12824,780.3,5.218,0.643,0.0229
10857,781.6,6.703,0.6436,0.02297
8415,782.4,3.694,0.6433,0.02301
789,783.5,3.895,0.6435,0.02307
5970,784,6.421,0.6428,0.02309
4764,784.2,6.15,0.6417,0.0231
900,784.4,5.207,0.6407,0.02311
11419,784.5,5.145,0.6396,0.02312
4161,786.2,4.747,0.6405,0.0232
9521,786.3,4.53,0.6394,0.02321
4674,786.5,3.079,0.6384,0.02322
12273,789.4,12790000000,0.6411,0.02337
