gene.index,RP/Rsum,FC:(class1/class2),pfp,P.value
11852,945.7,14.03,0.7703,0.03172
1429,946.1,28.69,0.7694,0.03174
9413,946.3,2.958,0.7684,0.03176
4231,948.7,7.583,0.7702,0.03189
4919,949.1,8.428,0.7693,0.03191
4624,949.1,9.042,0.768,0.03192
3628,949.7,11.55,0.7674,0.03195
2697,955.5,22.57,0.7739,0.03228
12595,957.6,20.52,0.7754,0.0324
1085,958.1,3.4,0.7747,0.03243
7812,962.5,5.33,0.7793,0.03268
3406,963.9,13.64,0.7797,0.03275
738,964.7,7.409,0.7794,0.0328
1368,965.5,2.78,0.7792,0.03285
275,966.3,28.41,0.7789,0.03289
13037,967.1,3673000000,0.7786,0.03294
11344,967.7,12.74,0.778,0.03298
4263,968.8,9.637,0.7781,0.03304
7015,969.3,2.241,0.7774,0.03307
8767,970.4,15.78,0.7775,0.03313
6859,971.3,13.18,0.7773,0.03318
7609,972.1,9.14,0.7771,0.03323
11853,972.5,1.417,0.7762,0.03325
2456,973.5,11.36,0.7761,0.0333
7997,975.2,18.17,0.7771,0.03341
6673,976.9,1.117,0.7781,0.0335
9319,977.3,11.87,0.7772,0.03352
12320,977.6,28.96,0.7763,0.03355
2853,978.2,4.423,0.7757,0.03358
10095,979.1,25.63,0.7755,0.03363
3236,981.9,10.01,0.7779,0.03379
2807,984.5,17.84,0.7801,0.03394
5581,986.4,12.01,0.7812,0.03405
1091,987.5,18.48,0.7814,0.03412
1065,987.6,16.5,0.7802,0.03412
7367,987.9,7.243,0.7792,0.03414
3890,988.6,2.597,0.7788,0.03418
7780,989.4,12.68,0.7786,0.03423
4733,990,8.913,0.778,0.03426
7043,990.4,13.19,0.7771,0.03428
2582,990.5,30.14,0.776,0.03429
3938,990.7,10.05,0.775,0.0343
13235,990.8,4.221,0.7737,0.03431
6608,993.3,29.56,0.7757,0.03445
4418,998,8.992,0.7806,0.03473
1804,999.8,11.49,0.7816,0.03483
8138,1001,9.51,0.7818,0.0349
4028,1002,10.46,0.7818,0.03496
4568,1003,12.56,0.7813,0.03499
6643,1004,16.2,0.7815,0.03506
8964,1007,13.55,0.7845,0.03526
12828,1009,5.514,0.7856,0.03536
701,1010,7.784,0.7854,0.03541
1308,1010,6.208,0.7845,0.03543
912,1011,7.357,0.7845,0.03549
2204,1011,17.99,0.7836,0.03551
7159,1013,24.3,0.785,0.03563
2726,1014,2.028,0.7842,0.03565
11424,1016,7.986,0.7859,0.03579
9420,1019,7.018,0.7879,0.03594
376,1019,4.754,0.7871,0.03596
3966,1019,18.45,0.786,0.03597
1621,1020,12.74,0.7851,0.03599
2024,1020,24.78,0.7839,0.03599
3786,1020,6.281,0.7832,0.03602
7766,1020,7.416,0.7821,0.03603
6813,1022,1.038,0.7829,0.03613
4980,1024,1.198,0.7839,0.03623
12756,1024,12.12,0.7838,0.03628
1511,1026,23.17,0.7841,0.03635
2201,1026,5.251,0.783,0.03636
8266,1028,5.252,0.7844,0.03649
9428,1029,15.82,0.785,0.03658
4325,1030,19.64,0.785,0.03664
949,1031,11.91,0.7848,0.03668
2315,1032,7.341,0.7842,0.03671
11588,1032,11.73,0.7832,0.03672
600,1032,7.4,0.7824,0.03675
7515,1033,5,0.7821,0.03679
12227,1034,13.35,0.7821,0.03685
391,1034,3.831,0.781,0.03686
12225,1034,2.976,0.7797,0.03686
6557,1035,13.08,0.7794,0.0369
1532,1036,13.76,0.7796,0.03697
9949,1036,7.784,0.779,0.037
11519,1037,5.629,0.7791,0.03706
6546,1039,9.806,0.7798,0.03715
92,1039,18.75,0.7789,0.03717
6446,1039,8.245,0.7777,0.03717
6577,1040,8.693,0.777,0.0372
9100,1040,16.2,0.7758,0.0372
8948,1040,2.446,0.7747,0.0372
6631,1040,14.97,0.7739,0.03722
2387,1040,13.07,0.7728,0.03723
6384,1041,17.71,0.7723,0.03726
