gene.index,RP/Rsum,FC:(class1/class2),pfp,P.value
8908,759.1,7.852e-11,0.6406,0.02186
6947,759.8,0.1906,0.6402,0.02189
10872,761.7,0.3987,0.6415,0.02198
6012,762.4,8.678e-11,0.6412,0.02202
977,763.1,9.51e-11,0.6407,0.02205
2174,763.3,0.1369,0.6396,0.02206
8864,764,0.2493,0.6393,0.0221
1329,767.9,0.2116,0.6434,0.02229
6537,769.4,0.5459,0.6441,0.02236
8415,769.5,0.2707,0.6429,0.02237
2753,770.8,0.2043,0.6434,0.02244
10052,771.4,0.6576,0.6428,0.02246
4092,771.6,0.1927,0.6418,0.02247
11496,772,7.4929999999999994e-11,0.641,0.02249
6053,772.5,0.2081,0.6402,0.02252
7465,776.9,0.2189,0.6451,0.02274
4674,782.9,0.3248,0.6523,0.02304
2431,783.8,9.347e-11,0.6521,0.02308
5970,784,0.1557,0.651,0.02309
12775,785.3,0.1908,0.6515,0.02316
1570,785.7,0.5351,0.6507,0.02318
10516,786.1,0.3725,0.6498,0.0232
8799,786.9,0.2707,0.6497,0.02324
8505,787.5,0.2375,0.6491,0.02327
12273,791.5,7.817e-11,0.6533,0.02347
5748,794.5,0.2124,0.6562,0.02362
350,795.3,0.3419,0.656,0.02366
7761,797.4,0.2204,0.6575,0.02377
10431,797.6,0.2529,0.6564,0.02378
6699,798.3,0.2281,0.6561,0.02381
7174,799.5,0.2105,0.6564,0.02387
961,801.6,0.2105,0.6579,0.02398
9463,801.7,0.21560000000000001,0.6567,0.02399
4296,801.8,9.77e-11,0.6556,0.02399
9216,803.2,0.1663,0.6562,0.02406
3076,804.2,0.186,0.6562,0.02411
12154,805.7,8.096e-11,0.6569,0.02419
92,806.7,0.2357,0.6569,0.02424
12895,807.3,7.967e-11,0.6565,0.02427
5390,808.7,0.2043,0.657,0.02434
11783,808.9,0.2605,0.6559,0.02435
10883,810.2,0.2444,0.6564,0.02442
11868,810.5,0.2552,0.6556,0.02444
6582,811.1,0.2654,0.6551,0.02447
900,812.1,0.192,0.6551,0.02452
1525,812.1,0.2318,0.6539,0.02452
12861,814.8,0.3678,0.6562,0.02466
7995,815.3,0.2089,0.6555,0.02468
2625,815.9,0.1746,0.655,0.02471
4760,816.1,1.023e-10,0.6541,0.02472
3558,816.3,1.049e-10,0.6531,0.02473
7002,817.9,0.2541,0.6539,0.02482
4034,818.9,0.2531,0.6539,0.02486
6011,819.9,1.199,0.654,0.02492
4669,821.3,0.2392,0.6547,0.02499
2066,823.9,0.1901,0.6569,0.02513
11054,825.4,0.1932,0.6576,0.0252
10835,826.1,0.263,0.6573,0.02524
12684,827.6,0.1598,0.658,0.02532
6220,827.7,0.1775,0.6568,0.02532
12737,828.6,0.2057,0.6568,0.02537
6054,829.7,0.2165,0.657,0.02543
10151,830.5,9.25e-11,0.6567,0.02547
12130,833.9,0.2197,0.66,0.02564
6931,833.9,0.1936,0.6588,0.02565
9894,834.8,0.2111,0.6588,0.02569
12203,836.8,0.2211,0.6602,0.0258
10664,836.8,9.473e-11,0.6589,0.0258
2778,838.4,0.239,0.6598,0.02588
9084,839.6,0.4136,0.6601,0.02594
10494,841.2,0.226,0.6609,0.02603
9782,845.6,0.1791,0.6655,0.02626
11555,846,0.288,0.6648,0.02628
748,846.4,0.3036,0.6641,0.0263
10929,846.4,0.1881,0.6628,0.0263
7837,847.7,0.2855,0.6633,0.02637
3852,848.1,0.2333,0.6626,0.02639
2535,848.1,0.2381,0.6614,0.02639
2645,850,0.2392,0.6626,0.02649
9846,855.1,0.2212,0.6681,0.02676
6491,857.2,0.24,0.6696,0.02687
3621,857.2,0.5769,0.6684,0.02687
3890,860,1.254e-10,0.6708,0.02702
11828,861.3,0.6721,0.6713,0.02709
1318,861.3,0.2474,0.6701,0.02709
3970,861.4,0.2362,0.6689,0.02709
10134,862.6,0.3368,0.6693,0.02716
13235,864.6,0.2267,0.6707,0.02727
1992,864.8,1.337e-10,0.6696,0.02727
4563,865.2,0.3123,0.669,0.0273
9751,866.3,0.1601,0.6692,0.02736
3792,867.2,0.1902,0.6691,0.0274
9335,868.6,0.208,0.6698,0.02748
4927,870.6,0.2725,0.6711,0.02759
7239,871.7,0.217,0.6713,0.02765
3126,872.2,0.2338,0.6708,0.02767
4585,873.9,1.259e-10,0.6717,0.02776
3920,875.4,0.3525,0.6725,0.02784
13231,876.3,9.194e-11,0.6724,0.02789
8742,876.7,0.2337,0.6717,0.02791
7089,876.8,0.3865,0.6706,0.02792
9775,877.6,0.3418,0.6705,0.02796
1784,877.8,0.2604,0.6695,0.02797
3832,878.3,0.2151,0.6689,0.028
10838,879.8,0.2552,0.6697,0.02808
4843,881.5,1.259e-10,0.6706,0.02817
5771,883,1.254e-10,0.6714,0.02826
4005,884.3,0.3519,0.6718,0.02832
7183,885.3,0.1144,0.672,0.02838
6926,887.4,0.2424,0.6735,0.02849
4747,888.9,0.2833,0.6742,0.02858
435,889.3,0.2616,0.6736,0.0286
12464,890.3,0.249,0.6736,0.02865
8034,890.6,0.2425,0.6728,0.02867
1303,892,1.514e-10,0.6734,0.02874
11748,892.1,0.2427,0.6723,0.02875
6068,893.6,0.2472,0.6731,0.02883
2515,893.6,0.253,0.6719,0.02883
6621,893.7,0.2242,0.6708,0.02883
2600,896.1,0.3539,0.6727,0.02897
11398,896.6,0.252,0.6722,0.02899
4317,897.1,0.4095,0.6717,0.02902
8165,897.9,0.2302,0.6715,0.02907
8723,899.5,0.221,0.6723,0.02915
1885,899.5,0.2445,0.6711,0.02915
7769,899.9,0.2374,0.6706,0.02918
9170,903.6,0.2632,0.674,0.02938
11105,905.8,1.012,0.6756,0.0295
5398,906.1,0.2535,0.67490000000000006,0.02952
3975,906.2,0.4847,0.6738,0.02952
5348,907.1,0.2762,0.6738,0.02957
2854,909,0.2549,0.6751,0.02968
5952,909.3,0.6829,0.6743,0.02969
2283,910.9,0.1924,0.6751,0.02978
12581,912.2,0.2444,0.6755,0.02985
7480,912.7,1.305e-10,0.6751,0.02988
12298,915.2,0.3535,0.677,0.03002
6937,916.5,0.2506,0.6775,0.03009
7235,917.3,0.2382,0.6773,0.03013
2269,919.4,0.2905,0.6789,0.03025
8397,919.5,1.294e-10,0.6778,0.03026
5595,919.8,1.472e-10,0.677,0.03027
260,920.1,0.805,0.6763,0.03029
2060,920.2,0.2454,0.6752,0.03029
8720,921.2,1.336e-10,0.6753,0.03035
5836,921.5,0.3696,0.6746,0.03037
7243,923.9,0.2508,0.6765,0.0305
536,926.8,0.2541,0.6789,0.03066
10633,927,0.7492,0.678,0.03067
343,927,0.235,0.6769,0.03067
12711,927.3,0.3945,0.6762,0.03069
11989,927.7,0.2671,0.6755,0.03071
10237,930.5,0.2919,0.6778,0.03087
1307,932.4,0.265,0.6791,0.03098
5932,932.7,1.504e-10,0.6783,0.03099
8987,934.9,1.338e-10,0.6799,0.03111
7897,935.9,0.2645,0.68,0.03117
9521,937.5,0.2207,0.6808,0.03126
8200,939.2,0.2703,0.6818,0.03136
5276,940.4,0.4477,0.6822,0.03143
7367,940.8,0.2144,0.6815,0.03144
11108,944.2,0.2223,0.6846,0.03164
789,944.7,0.2567,0.684,0.03166
1202,945.8,0.5974,0.6843,0.03173
9621,946.9,0.2606,0.6845,0.03179
6784,947.3,0.2613,0.6839,0.03181
9702,950.2,0.297,0.6864,0.03198
7209,950.6,0.2572,0.6856,0.032
1289,954.8,0.2957,0.6897,0.03224
497,954.8,0.2783,0.6886,0.03224
64,955,0.2699,0.6878,0.03225
12323,955.4,0.2544,0.6871,0.03227
